@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1,3-24,26-31,33-48,50-54,56-76,80-83,85-101,103-119,121-146,148-159,161-173,175-186'

@attribute color_bgr_g_mean numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_a_centroid numeric
@attribute color_luv_l_mean numeric
@attribute color_luv_l_centroid numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_centroid numeric
@attribute color_norm_r_asymetry numeric
@attribute haralick_bgr_g_contrast numeric
@attribute haralick_lab_b_homogeneity numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_energy numeric
@attribute wavelet_bgr_b_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.218071,-0.073479,0,-0.074903,-0.145161,-0.987197,-0.997244,0.022556,0.135327,-0.889667,0.077108,-0.932466,0.355454,-0.802287,ULCER
-0.342761,-0.238409,-0.193548,-0.238767,-0.322581,-0.987135,-0.987405,0.097744,0.139849,-0.705959,0.153177,-0.907626,0.503211,-0.714764,ULCER
-0.026308,0.116639,-0.032258,0.115456,0.032258,-0.988902,-0.995646,0.022556,0.142642,-0.733082,0.339536,-0.899658,0.316303,-0.587598,ULCER
0.117593,0.228135,-0.225806,0.226951,0.104839,-0.996163,-0.995316,0.112782,0.136231,-0.60821,0.236068,-0.910627,0.396829,-0.599206,ULCER
-0.175978,-0.01682,0.032258,-0.017799,-0.072581,-0.959292,-0.983417,-0.037594,0.138624,-0.845688,0.417802,-0.832173,0.440898,-0.685696,ULCER
-0.002556,0.113982,-0.193548,0.112293,0.016129,-0.996115,-0.996185,0.097744,0.133782,-0.620651,-0.118731,-0.924891,-0.000154,-0.716245,ULCER
-0.162978,-0.008437,0,-0.009987,0.016129,-0.990155,-0.996684,-0.022556,0.144395,-0.862386,0.223582,-0.905954,0.227121,-0.733366,ULCER
-0.19174,-0.029595,0.064516,-0.030259,-0.08871,-0.985712,-0.995225,0.007519,0.140629,-0.913083,0.027165,-0.927547,0.309439,-0.757759,ULCER
-0.289398,-0.15335,-0.064516,-0.154013,-0.08871,-0.98992,-0.991817,0.052632,0.140547,-0.808555,-0.178962,-0.914857,0.201985,-0.483965,ULCER
-0.211638,-0.033306,0.193548,-0.034324,-0.008065,-0.975849,-0.994515,-0.037594,0.136191,-0.89927,0.480114,-0.851651,0.352139,-0.801323,ULCER
-0.231763,-0.048012,0.193548,-0.048882,-0.008065,-0.985248,-0.992365,0.007519,0.137585,-0.896577,0.101385,-0.903741,0.348488,-0.818543,ULCER
-0.164513,-0.032077,-0.096774,-0.032901,-0.153226,-0.98274,-0.987005,0.037594,0.139819,-0.696318,0.10416,-0.837486,0.235255,-0.650846,ULCER
-0.322581,-0.180816,0,-0.180923,-0.104839,-0.976318,-0.985026,-0.052632,0.140979,-0.764299,-0.051386,-0.837977,0.167557,-0.646399,ULCER
0.150851,0.28261,-0.096774,0.282057,0.177419,-0.994708,-0.997275,0.082707,0.133587,-0.672858,0.146241,-0.911217,0.17345,-0.569295,ULCER
0.029848,0.184865,0.032258,0.183473,0.072581,-0.992585,-0.994426,0.022556,0.140798,-0.719678,-0.852606,-0.948698,-0.549424,-0.720205,ULCER
-0.193151,-0.003948,0.225806,-0.00487,-0.072581,-0.986439,-0.991011,0.007519,0.140063,-0.900241,0.121222,-0.886624,0.437781,-0.681634,ULCER
0.16149,0.318298,0.032258,0.317693,0.209677,-0.987838,-0.996166,0.037594,0.140508,-0.818449,-0.385206,-0.920366,-0.201103,-0.728566,ULCER
-0.3746,-0.271988,-0.193548,-0.27294,-0.33871,-0.975592,-0.985662,0.097744,0.142168,-0.422203,0.131049,-0.856718,0.454756,-0.503028,ULCER
-0.046485,0.041929,-0.354839,0.041305,-0.064516,-0.995725,-0.998312,0.157895,0.129588,-0.703059,0.164275,-0.920071,0.15848,-0.587993,ULCER
0.074769,0.170636,-0.322581,0.170274,0.056452,-0.995973,-0.998057,0.142857,0.129669,-0.835601,-0.294801,-0.943631,-0.022985,-0.701931,ULCER
-0.256457,-0.124223,-0.096774,-0.124937,-0.16129,-0.982065,-0.982452,-0.067669,0.141203,-0.715766,0.022194,-0.839453,0.380125,-0.628977,ULCER
-0.612116,-0.390703,0.451613,-0.391979,-0.387097,-0.990916,-0.997652,-0.097744,0.136437,-0.994688,0.119651,-0.947665,0.3537,-0.966129,NON_ULCER
-0.317775,-0.11266,0.290323,-0.113206,-0.137097,-0.953861,-0.979218,-0.052632,0.142959,-0.786034,-0.053316,-0.653821,0.366122,-0.854537,NON_ULCER
-0.524551,-0.313625,0.354839,-0.314135,-0.298387,-0.988475,-0.9968,-0.052632,0.138583,-0.989795,0.123928,-0.941713,0.130001,-0.909898,NON_ULCER
0.862999,0.879095,-0.516129,0.878819,0.854839,-0.997854,-0.999432,0.18797,-0.060335,-0.90049,0.396762,-0.898183,0.139787,-0.846719,NON_ULCER
-0.532808,-0.301874,0.451613,-0.302115,-0.290323,-0.991671,-0.99577,-0.12782,0.135557,-0.989714,0.056992,-0.953616,-0.051159,-0.913907,NON_ULCER
-0.229457,-0.036757,0.193548,-0.038189,-0.096774,-0.988545,-0.995374,-0.022556,0.135467,-0.977729,0.265894,-0.925973,0.367751,-0.890319,NON_ULCER
-0.634139,-0.452983,0.322581,-0.454438,-0.419355,-0.988113,-0.990818,-0.007519,0.140746,-0.992645,-0.028673,-0.929367,0.269279,-0.926679,NON_ULCER
-0.1862,-0.010075,0.16129,-0.010663,-0.048387,-0.971097,-0.979521,-0.037594,0.14067,-0.559469,-0.07683,-0.589385,0.362552,-0.858365,NON_ULCER
-0.339296,-0.119108,0.354839,-0.119751,-0.112903,-0.990731,-0.996671,-0.067669,0.135036,-0.991898,0.095836,-0.952485,0.208686,-0.922818,NON_ULCER
-0.5841,-0.353929,0.451613,-0.355212,-0.346774,-0.992587,-0.997108,-0.142857,0.147211,-0.98734,0.118611,-0.94796,0.080261,-0.924755,NON_ULCER
-0.616858,-0.407041,0.387097,-0.408182,-0.435484,-0.990724,-0.99518,-0.112782,0.140994,-0.995404,-0.006361,-0.953666,0.32127,-0.966372,NON_ULCER
-0.554938,-0.319824,0.451613,-0.321427,-0.346774,-0.994978,-0.99711,-0.12782,0.147214,-0.996698,0.136992,-0.963749,-0.017824,-0.965707,NON_ULCER
-0.499011,-0.24798,0.483871,-0.249274,-0.233871,-0.9735,-0.991172,-0.067669,0.138478,-0.965899,0.006356,-0.923563,0.308746,-0.924274,NON_ULCER
-0.527103,-0.313595,0.354839,-0.313852,-0.298387,-0.996353,-0.998439,-0.022556,0.128142,-0.994318,0.267397,-0.957797,0.223721,-0.930997,NON_ULCER
-0.353414,-0.125342,0.387097,-0.126607,-0.169355,-0.994101,-0.998265,-0.082707,0.141688,-0.98181,0.309709,-0.956027,0.272561,-0.873999,NON_ULCER
0.990599,0.989691,-0.548387,0.989079,0.951613,-0.997956,-0.999633,0.18797,-0.050541,-0.829874,1,-0.861489,0.495408,-0.649032,NON_ULCER
0.42738,0.513667,-0.258065,0.51274,0.41129,-0.992877,-0.995711,0.12782,0.140677,-0.210141,-0.996489,-0.658346,-0.100677,-0.721961,NON_ULCER
-0.516189,-0.313631,0.354839,-0.316568,-0.298387,-0.992358,-0.997836,0.022556,0.140394,-0.989736,0.230518,-0.967586,0.224881,-0.90428,NON_ULCER
-0.542973,-0.324926,0.419355,-0.325422,-0.346774,-0.989586,-0.99701,-0.067669,0.142035,-0.990119,0.109131,-0.953469,0.016956,-0.941746,NON_ULCER
-0.472205,-0.26768,0.322581,-0.268489,-0.258065,-0.99438,-0.998175,0.022556,0.145531,-0.988595,0.112252,-0.955879,0.220682,-0.926829,NON_ULCER
-0.50221,-0.303823,0.322581,-0.304791,-0.290323,-0.985654,-0.992423,-0.007519,0.135348,-0.987537,0.090518,-0.9546,0.232594,-0.932993,NON_ULCER
-0.505155,-0.298823,0.354839,-0.299181,-0.290323,-0.99504,-0.998197,0.007519,0.129033,-0.990419,0.264738,-0.963208,0.053961,-0.9543,NON_ULCER
-0.373255,-0.170968,0.322581,-0.17253,-0.209677,-0.900727,-0.960948,-0.052632,0.142237,-0.66573,-0.148078,-0.657067,0.536938,-0.902168,NON_ULCER
-0.552855,-0.343002,0.419355,-0.343719,-0.379032,-0.97497,-0.992481,-0.037594,0.139577,-0.989706,0.054911,-0.945697,0.013191,-0.951968,NON_ULCER
-0.504031,-0.288877,0.387097,-0.288848,-0.330645,-0.985814,-0.994296,-0.067669,0.139254,-0.973503,0.220692,-0.947665,0.189257,-0.871623,NON_ULCER
-0.560504,-0.3418,0.419355,-0.342288,-0.362903,-0.995417,-0.99667,-0.082707,0.140756,-0.991463,0.145894,-0.958535,0.343382,-0.949118,NON_ULCER
0.666551,0.712454,-0.451613,0.711767,0.701613,-0.996009,-0.997544,0.218045,-0.007481,-0.685106,0.657116,-0.825976,0.610877,-0.833067,NON_ULCER
-0.494111,-0.281373,0.387097,-0.28103,-0.282258,-0.995315,-0.998712,-0.022556,0.123506,-0.995892,0.333524,-0.970488,0.270326,-0.979126,NON_ULCER
-0.517434,-0.2918,0.419355,-0.291731,-0.322581,-0.990928,-0.995162,-0.112782,0.145767,-0.972728,0.023813,-0.963356,0.259797,-0.874468,NON_ULCER
-0.562999,-0.358737,0.322581,-0.359237,-0.346774,-0.979156,-0.990112,-0.022556,0.139149,-0.991072,0.071096,-0.934876,0.022472,-0.957882,NON_ULCER
-0.539408,-0.315139,0.419355,-0.314858,-0.33871,-0.994895,-0.99576,-0.082707,0.142558,-0.995835,0.053639,-0.960749,-0.176481,-0.949862,NON_ULCER
0.02778,0.136129,-0.354839,0.135769,0.16129,-0.972486,-0.991918,-0.067669,0.138647,-0.867933,0.092715,-0.844126,0.153811,-0.694743,ULCER
-0.598238,-0.400025,0.354839,-0.401342,-0.459677,-0.850773,-0.947319,-0.172932,0.140899,-0.906687,-0.007313,-0.795627,0.375173,-0.651926,ULCER
-0.06192,0.062245,-0.225806,0.060853,0.08871,-0.987303,-0.996869,-0.082707,0.132451,-0.970043,-0.046823,-0.937631,0.262651,-0.883906,ULCER
-0.548954,-0.340284,0.387097,-0.340545,-0.387097,-0.964839,-0.983484,-0.157895,0.13886,-0.925776,0.410172,-0.886279,0.280251,-0.738786,ULCER
-0.394347,-0.220476,0.193548,-0.221576,-0.290323,-0.96687,-0.986268,-0.112782,0.141492,-0.919397,0.012252,-0.924645,0.11474,-0.75603,ULCER
-0.512016,-0.307307,0.354839,-0.308171,-0.387097,-0.918597,-0.970335,-0.112782,0.140707,-0.883671,0.27653,-0.85898,0.460011,-0.78279,ULCER
-0.380396,-0.191197,0.258065,-0.191927,-0.282258,-0.973483,-0.982052,-0.142857,0.140804,-0.824736,-0.47746,-0.962962,-0.223994,-0.792328,ULCER
-0.641367,-0.448676,0.322581,-0.449494,-0.491935,-0.954079,-0.981058,-0.233083,0.140557,-0.94085,0.000923,-0.930499,0.163194,-0.833059,ULCER
-0.539925,-0.342587,0.322581,-0.343388,-0.395161,-0.917545,-0.951852,-0.278195,0.140836,-0.741404,0.028525,-0.785593,0.343816,-0.7394,ULCER
-0.085943,0.041525,-0.193548,0.040822,0.056452,-0.981205,-0.994938,-0.112782,0.139769,-0.866518,-0.26139,-0.868228,-0.09263,-0.812206,ULCER
-0.552514,-0.352362,0.322581,-0.353111,-0.419355,-0.893244,-0.945675,-0.293233,0.141603,-0.689413,0.346588,-0.779887,0.60221,-0.608043,ULCER
0.013815,0.128889,-0.290323,0.1282,0.153226,-0.980148,-0.995442,-0.082707,0.137812,-0.840283,0.235836,-0.833305,0.392903,-0.713731,ULCER
-0.182865,0.00844,0.225806,0.007922,-0.112903,-0.981129,-0.986524,-0.097744,0.140832,-0.802254,-0.874571,-0.974669,-0.492109,-0.718638,ULCER
-0.476446,-0.270732,0.322581,-0.271806,-0.314516,-0.950784,-0.979672,-0.157895,0.141017,-0.777839,0.199141,-0.88928,0.198068,-0.612144,ULCER
-0.629023,-0.436377,0.322581,-0.437529,-0.459677,-0.956966,-0.984247,-0.218045,0.141871,-0.950538,0.358611,-0.890952,0.393213,-0.767196,ULCER
-0.718319,-0.508284,0.419355,-0.509214,-0.556452,-0.871659,-0.928929,-0.413534,0.14085,-0.900312,0.105656,-0.810974,0.30844,-0.478958,ULCER
0.294967,0.380711,-0.419355,0.379871,0.330645,-0.999243,-0.999708,-0.022556,0.150923,-0.995141,0.415721,-0.96975,-0.013318,-0.955754,NON_ULCER
-0.553008,-0.434594,-0.064516,-0.43543,-0.322581,-0.805703,-0.899727,-0.097744,0.140799,-0.8424,-0.859427,-0.957404,-0.242874,-0.940656,NON_ULCER
-0.272486,-0.080358,0.16129,-0.081223,-0.048387,-0.972,-0.990298,-0.082707,0.142192,-0.929201,-0.044396,-0.908561,-0.241789,-0.915765,NON_ULCER
0.251542,0.359744,-0.322581,0.35853,0.362903,-0.991583,-0.998034,-0.037594,0.096686,-0.990604,0.361386,-0.936253,0.471178,-0.924641,NON_ULCER
-0.341273,-0.138449,0.258065,-0.139571,-0.120968,-0.98514,-0.991386,-0.067669,0.137291,-0.984391,0.093639,-0.938418,0.310587,-0.874724,NON_ULCER
-0.47761,-0.264809,0.322581,-0.264954,-0.241935,-0.987033,-0.991754,-0.172932,0.13984,-0.987144,0.308091,-0.925088,0.098211,-0.84545,NON_ULCER
0.0363,0.183837,0,0.183298,0.104839,-0.987638,-0.995127,-0.067669,0.138377,-0.963345,0.036876,-0.934778,0.53165,-0.847557,NON_ULCER
0.262378,0.354756,-0.354839,0.354185,0.314516,-0.999661,-0.999732,-0.022556,-0.180079,-0.994978,0.475374,-0.972947,0.075037,-0.955604,NON_ULCER
-0.503887,-0.295515,0.354839,-0.295911,-0.330645,-0.98164,-0.993476,-0.097744,0.144091,-0.980494,0.010865,-0.931335,0.353232,-0.945677,NON_ULCER
-0.21494,-0.019332,0.258065,-0.020949,-0.096774,-0.983497,-0.993127,-0.022556,0.141293,-0.910679,-0.029251,-0.944173,0.108967,-0.762192,NON_ULCER
0.163463,0.281302,-0.258065,0.280329,0.306452,-0.992532,-0.997548,-0.052632,0.11822,-0.987137,0.184391,-0.946779,0.607943,-0.923333,NON_ULCER
-0.393387,-0.187596,0.258065,-0.187636,-0.137097,-0.95131,-0.988459,-0.12782,0.139731,-0.979594,0.152946,-0.934286,0.550796,-0.828325,NON_ULCER
-0.095055,0.065594,0,0.06432,0.080645,-0.979051,-0.995777,-0.097744,0.137519,-0.954503,0.44312,-0.907774,0.482574,-0.801164,NON_ULCER
-0.500016,-0.289785,0.354839,-0.290166,-0.322581,-0.973134,-0.995435,-0.082707,0.146406,-0.977044,0.222426,-0.931827,0.137082,-0.785228,NON_ULCER
0.246806,0.343993,-0.322581,0.344425,0.33871,-0.998969,-0.999595,-0.022556,0.163571,-0.995861,0.424276,-0.971078,0.061828,-0.952794,NON_ULCER
-0.330771,-0.111686,0.354839,-0.112611,-0.096774,-0.992114,-0.996533,-0.142857,0.13962,-0.985709,0.379999,-0.940828,0.258644,-0.860474,NON_ULCER
-0.63346,-0.429319,0.354839,-0.430616,-0.41129,-0.979251,-0.98942,-0.263158,0.140936,-0.942465,0.112599,-0.919333,0.207397,-0.632089,ULCER
-0.513709,-0.27585,0.451613,-0.276216,-0.330645,-0.9373,-0.958476,-0.263158,0.141124,-0.787087,0.226309,-0.895477,0.14399,-0.712908,ULCER
-0.44107,-0.216996,0.387097,-0.217679,-0.266129,-0.967834,-0.980213,-0.233083,0.141999,-0.803279,0.364854,-0.908217,0.473389,-0.835482,ULCER
-0.49894,-0.281251,0.387097,-0.281476,-0.322581,-0.940694,-0.971474,-0.203008,0.142109,-0.734659,0.092436,-0.899855,0.244787,-0.7079,ULCER
-0.214701,-0.011839,0.290323,-0.012453,-0.169355,-0.964678,-0.98174,-0.097744,0.140871,-0.650593,-0.83064,-0.921251,-0.409702,-0.730407,ULCER
-0.331401,-0.136554,0.258065,-0.1375,-0.233871,-0.96922,-0.978915,-0.067669,0.140939,-0.733528,-0.582894,-0.928777,-0.228627,-0.609279,ULCER
-0.255333,-0.055638,0.258065,-0.056046,-0.129032,-0.979378,-0.990151,-0.037594,0.140796,-0.828422,-0.736767,-0.954059,-0.338902,-0.80833,ULCER
-0.620189,-0.410082,0.387097,-0.410732,-0.387097,-0.972453,-0.989344,-0.278195,0.141427,-0.972599,0.250518,-0.910824,0.266117,-0.813414,ULCER
-0.52017,-0.312296,0.354839,-0.313067,-0.290323,-0.960834,-0.972393,-0.18797,0.140328,-0.957639,0.137455,-0.905167,0.376056,-0.873574,ULCER
-0.640934,-0.435462,0.387097,-0.436368,-0.491935,-0.890771,-0.943859,-0.18797,0.140836,-0.928309,0.012436,-0.868473,0.231072,-0.679883,ULCER
-0.564002,-0.355946,0.387097,-0.357347,-0.419355,-0.890237,-0.939732,-0.218045,0.140745,-0.746438,0.184228,-0.852389,0.272496,-0.44888,ULCER
-0.512618,-0.29025,0.354839,-0.29107,-0.346774,-0.967823,-0.983727,-0.278195,0.138746,-0.9657,0.439768,-0.8941,0.187511,-0.831706,ULCER
-0.560955,-0.349573,0.354839,-0.350696,-0.403226,-0.978877,-0.982594,-0.218045,0.141246,-0.898595,0.047165,-0.914955,0.134282,-0.555054,ULCER
-0.270051,-0.07542,0.258065,-0.076924,-0.193548,-0.969132,-0.981112,-0.052632,0.14049,-0.658484,-0.196188,-0.854258,0.016091,-0.735961,ULCER
-0.58973,-0.372063,0.419355,-0.373282,-0.419355,-0.909926,-0.940524,-0.308271,0.140962,-0.878707,0.020644,-0.888935,0.29567,-0.754138,ULCER
-0.558494,-0.355557,0.387097,-0.356288,-0.427419,-0.851165,-0.931728,-0.233083,0.140688,-0.608834,0.189611,-0.712157,0.365406,-0.704856,ULCER
-0.525091,-0.323931,0.322581,-0.325119,-0.370968,-0.950812,-0.975561,-0.12782,0.140793,-0.691922,0.191742,-0.858784,0.423011,-0.600509,ULCER
-0.588015,-0.400446,0.290323,-0.40182,-0.443548,-0.950752,-0.972928,-0.233083,0.141015,-0.887246,0.24312,-0.873884,0.198127,-0.644734,ULCER
-0.033054,0.12061,-0.032258,0.119992,0.129032,-0.988853,-0.998637,-0.082707,0.090098,-0.985203,0.313178,-0.954748,0.498904,-0.920903,NON_ULCER
-0.574243,-0.503116,-0.225806,-0.503861,-0.693548,-0.929078,-0.915608,-0.067669,0.140814,-0.68799,-0.777556,-0.947419,-0.101746,-0.748914,NON_ULCER
0.024494,0.169874,-0.064516,0.168655,0.177419,-0.994509,-0.996855,-0.037594,0.146742,-0.950583,0.050402,-0.920464,-0.050899,-0.825615,NON_ULCER
-0.36337,-0.188146,0.096774,-0.188306,-0.120968,-0.943992,-0.990433,-0.082707,0.139351,-0.975741,-0.23191,-0.943041,0.540278,-0.911317,NON_ULCER
0.216013,0.338584,-0.193548,0.337322,0.298387,-0.998357,-0.999678,-0.052632,0.286296,-0.989602,0.249131,-0.952584,0.354647,-0.941006,NON_ULCER
-0.358176,-0.154723,0.193548,-0.155766,-0.096774,-0.944034,-0.966485,-0.082707,0.140792,-0.969011,0.24127,-0.883426,-0.223575,-0.798246,NON_ULCER
0.133974,0.254261,-0.193548,0.253269,0.258065,-0.994872,-0.997281,0.007519,0.139338,-0.851103,-0.41457,-0.949436,-0.453051,-0.672597,NON_ULCER
0.231291,0.344327,-0.258065,0.343779,0.362903,-0.997346,-0.996783,-0.007519,0.130322,-0.935686,-0.065667,-0.937827,-0.130363,-0.66526,NON_ULCER
0.236603,0.355597,-0.225806,0.354062,0.370968,-0.99691,-0.998803,-0.052632,0.210924,-0.988773,0.37653,-0.95096,0.881875,-0.948531,NON_ULCER
-0.434688,-0.33502,-0.16129,-0.336454,-0.491935,-0.958546,-0.951958,-0.097744,0.140777,-0.546751,-0.780681,-0.920169,-0.343925,-0.675776,NON_ULCER
0.479433,0.557939,-0.354839,0.556852,0.491935,-0.998298,-0.999248,0.007519,0.111154,-0.986962,0.232831,-0.972357,0.40186,-0.933855,NON_ULCER
-0.015281,0.139952,-0.032258,0.139831,0.153226,-0.991741,-0.997945,-0.067669,0.124076,-0.988096,0.282773,-0.960306,0.568125,-0.944882,NON_ULCER
-0.06911,0.099436,0.032258,0.098342,0.129032,-0.984395,-0.996045,-0.007519,0.138841,-0.939247,0.066587,-0.907085,-0.255807,-0.798711,NON_ULCER
-0.429122,-0.251757,0.225806,-0.252004,-0.330645,-0.944609,-0.990441,-0.097744,0.140098,-0.9758,0.112368,-0.938565,0.652489,-0.848228,NON_ULCER
0.118648,0.244228,-0.129032,0.242839,0.266129,-0.995695,-0.996197,0.022556,0.14092,-0.732878,0.075142,-0.893756,0.03828,-0.547222,NON_ULCER
-0.507548,-0.297481,0.354839,-0.297588,-0.33871,-0.986745,-0.983652,-0.203008,0.141554,-0.978832,0.114796,-0.924399,-0.11735,-0.960607,NON_ULCER
0.124408,0.257627,-0.129032,0.255829,0.225806,-0.998662,-0.999618,-0.052632,0.259832,-0.992843,0.385548,-0.959273,0.417973,-0.943425,NON_ULCER
0.39765,0.489674,-0.322581,0.488733,0.427419,-0.99882,-0.998863,-0.007519,0.152908,-0.987859,0.420461,-0.961191,0.615619,-0.958643,NON_ULCER
-0.844587,-0.844126,-0.419355,-0.844087,-0.903226,-0.7861,-0.908805,-0.533835,0.140788,-0.882196,-0.54755,-0.079511,0.271105,-0.875879,ULCER
-0.124784,-0.041025,-0.451613,-0.041941,-0.129032,-0.959414,-0.99145,-0.203008,0.138896,-0.768674,-0.458543,-0.682644,0.163834,-0.765321,ULCER
-0.205569,-0.111905,-0.419355,-0.113084,-0.072581,-0.958641,-0.993559,-0.323308,0.139382,-0.880969,-0.419394,-0.646147,0.19387,-0.85126,ULCER
-0.373291,-0.28694,-0.322581,-0.287279,-0.193548,-0.973753,-0.956134,-0.218045,0.140952,-0.594618,-0.594978,-0.513391,-0.004429,-0.733122,ULCER
-0.386089,-0.294203,-0.258065,-0.29471,-0.185484,-0.975738,-0.987417,0.052632,0.138952,-0.56334,0.2766,-0.583926,0.575699,-0.59086,ULCER
-0.542281,-0.476593,-0.354839,-0.477874,-0.467742,-0.977572,-0.960096,-0.383459,0.140493,-0.937718,-0.177066,-0.74644,0.332721,-0.821816,ULCER
-0.6824,-0.501977,0.096774,-0.503051,-0.532258,-0.767172,-0.784517,-0.233083,0.140708,-0.797023,-0.2658,-0.352254,0.404585,-0.797359,ULCER
-0.607886,-0.551125,-0.354839,-0.552141,-0.612903,-0.983582,-0.989445,-0.458647,0.141011,-0.943706,0.047636,-0.776248,0.517012,-0.948388,ULCER
-0.484365,-0.391118,-0.16129,-0.391804,-0.467742,-0.952613,-0.951784,0.037594,0.140377,-0.520587,-0.286858,-0.652247,0.451936,-0.71681,ULCER
-0.879707,-0.882246,-0.451613,-0.882115,-0.943548,-0.60747,-0.753405,-0.56391,0.140817,-0.83464,-0.901804,0.016601,-0.083702,-0.761583,ULCER
-0.283173,-0.19101,-0.354839,-0.192742,-0.258065,-0.992255,-0.986841,-0.398496,0.140368,-0.869128,-0.502991,-0.828484,0.301782,-0.899195,ULCER
-0.224973,-0.126663,-0.258065,-0.128167,-0.233871,-0.98277,-0.99165,0.097744,0.14017,-0.35977,-0.299226,-0.713977,0.089042,-0.78005,ULCER
-0.227701,-0.153431,-0.419355,-0.154735,-0.233871,-0.953634,-0.965905,-0.037594,0.139926,-0.764509,-0.300126,-0.336071,0.428435,-0.82611,ULCER
-0.068629,0.021676,-0.419355,0.020825,-0.016129,-0.984534,-0.992453,-0.218045,0.139266,-0.644716,-0.427835,-0.393866,0.251002,-0.797774,ULCER
-0.551133,-0.455166,-0.16129,-0.456216,-0.379032,-0.891855,-0.876646,-0.022556,0.140621,-0.468454,0.040577,-0.111729,0.778998,-0.603067,ULCER
-0.593403,-0.538964,-0.387097,-0.540233,-0.516129,-0.978278,-0.990079,-0.428571,0.138222,-0.961527,0.094541,-0.826123,0.447063,-0.935452,ULCER
-0.451258,-0.34744,-0.129032,-0.348479,-0.419355,-0.947735,-0.963081,0.007519,0.140378,-0.48435,0.131632,-0.521802,0.424306,-0.724262,ULCER
-0.521486,-0.449823,-0.322581,-0.450877,-0.379032,-0.991036,-0.984245,-0.383459,0.142904,-0.912406,-0.011126,-0.835075,0.288108,-0.945277,ULCER
-0.675621,-0.620209,-0.258065,-0.620954,-0.548387,-0.920445,-0.897151,-0.488722,0.140764,-0.552635,-0.534866,-0.08079,0.458765,-0.705644,ULCER
-0.90645,-0.910593,-0.451613,-0.911672,-0.959677,-0.613363,-0.786788,-0.924812,0.140809,-0.882066,-0.86606,-0.263668,-0.038045,-0.890814,ULCER
-0.036965,0.046921,-0.387097,0.046272,-0.072581,-0.985805,-0.990789,0.112782,0.138452,-0.666577,-0.224283,-0.815056,0.138263,-0.559045,ULCER
-0.242378,-0.152538,-0.419355,-0.153393,-0.120968,-0.99432,-0.97972,-0.338346,0.140819,-0.917068,-0.46959,-0.758589,0.513521,-0.884678,ULCER
0.076699,0.156857,-0.451613,0.155761,0.032258,-0.990762,-0.991931,-0.007519,0.140631,-0.516739,-0.335193,-0.503259,0.344224,-0.700713,ULCER
-0.625335,-0.578783,-0.387097,-0.580087,-0.508065,-0.98,-0.985782,-0.518797,0.140872,-0.932731,0.007115,-0.74162,0.288841,-0.907385,ULCER
-0.535784,-0.41086,0.064516,-0.412337,-0.508065,-0.825619,-0.862399,-0.067669,0.140717,-0.557692,-0.360696,-0.346056,0.30872,-0.76521,ULCER
-0.345684,-0.236186,-0.129032,-0.23654,-0.346774,-0.972355,-0.98018,0.037594,0.140857,-0.616885,-0.25833,-0.649492,0.262117,-0.787166,ULCER
-0.513646,-0.43975,-0.322581,-0.440779,-0.41129,-0.994653,-0.988834,-0.533835,0.142149,-0.947677,0.081385,-0.893903,0.471526,-0.917239,ULCER
-0.559886,-0.470295,-0.322581,-0.471201,-0.370968,-0.802435,-0.853059,-0.007519,0.140384,-0.669626,-0.048253,-0.306559,0.446049,-0.59425,ULCER
-0.600172,-0.532082,-0.322581,-0.533217,-0.483871,-0.858942,-0.924537,-0.488722,0.140202,-0.824999,0.007368,-0.275768,0.344624,-0.802404,ULCER
-0.163355,-0.091336,-0.483871,-0.092835,-0.024194,-0.990258,-0.997655,0.112782,0.105905,-0.506458,0.3116,-0.807235,0.40778,-0.732012,ULCER
0.009626,0.092309,-0.419355,0.091328,-0.032258,-0.984121,-0.991017,0.007519,0.139776,-0.665122,-0.203241,-0.550183,0.398698,-0.552876,ULCER
-0.703723,-0.666084,-0.354839,-0.66687,-0.709677,-0.959327,-0.986635,-0.609023,0.140852,-0.953463,-0.278702,-0.729126,0.184199,-0.937931,ULCER
-0.303419,-0.216991,-0.419355,-0.218437,-0.169355,-0.986002,-0.970295,-0.233083,0.140804,-0.914648,-0.602879,-0.813335,0.485715,-0.897577,ULCER
-0.563496,-0.488445,-0.290323,-0.489776,-0.548387,-0.99045,-0.986553,-0.533835,0.140543,-0.972276,-0.270928,-0.868867,0.271731,-0.952039,ULCER
-0.641911,-0.599522,-0.354839,-0.600878,-0.524194,-0.983867,-0.980794,-0.548872,0.140755,-0.913905,-0.370057,-0.713632,0.271777,-0.922819,ULCER
-0.10569,-0.010144,-0.290323,-0.011543,-0.120968,-0.988255,-0.993939,0.052632,0.140783,-0.513754,-0.121145,-0.830845,0.172646,-0.777326,ULCER
-0.396812,-0.306823,-0.258065,-0.30772,-0.33871,-0.982688,-0.980311,0.022556,0.140516,-0.667406,0.201141,-0.692728,0.591865,-0.718277,ULCER
-0.444898,-0.366497,-0.322581,-0.367766,-0.443548,-0.972687,-0.964185,-0.413534,0.140679,-0.795668,-0.245511,-0.724847,0.209616,-0.773174,ULCER
