@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-13,15-25,27-29,31-39,41-52,54-76,78-86,88-92,94-120,122-131,133-179,181-186'

@attribute color_bgr_g_intensity1 numeric
@attribute color_lab_a_mean numeric
@attribute color_lab_b_variance numeric
@attribute color_lab_l_intensity2 numeric
@attribute color_luv_u_variance numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_intensity1 numeric
@attribute color_norm_r_frequency1 numeric
@attribute haralick_lab_b_correlation numeric
@attribute haralick_bgr_bg_contrast numeric
@attribute wavelet_bgr_g_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.091633,-0.501604,-0.995357,0.217742,-0.964848,-0.996727,-0.5,-0.424,-0.410271,-0.98179,0.394767,NON_ULCER
0.23506,-0.68245,-0.921099,0.395161,-0.881091,-0.977656,-0.519608,-0.504,-0.320562,-0.95313,-0.869706,NON_ULCER
-0.474104,-0.01231,-0.911703,-0.33871,-0.878633,-0.936764,-0.352941,-0.712,0.441755,-0.642161,-0.670878,NON_ULCER
-0.131474,-0.267444,-0.964235,-0.016129,-0.984056,-0.993274,-0.431373,-0.568,-0.553096,-0.959442,-0.852863,NON_ULCER
0.179283,-0.666714,-0.915855,0.322581,-0.796936,-0.968019,-0.539216,-0.184,0.203594,-0.9413,-0.840895,NON_ULCER
-0.314741,0.015815,-0.952081,-0.201613,-0.95721,-0.988962,-0.333333,-0.496,0.117091,-0.892826,-0.858014,NON_ULCER
-0.266932,-0.160914,-0.967718,-0.145161,-0.985779,-0.992275,-0.392157,-0.64,-0.326598,-0.912815,-0.833044,NON_ULCER
0.035857,-0.444689,-0.986967,0.129032,-0.986913,-0.996999,-0.470588,-0.232,-0.383086,-0.97631,-0.781927,NON_ULCER
0.537849,-0.825634,-0.997933,0.491935,-0.994439,-0.999257,-0.558824,0.048,-0.414842,-0.952914,0.462634,NON_ULCER
0.227092,-0.591697,-0.962983,0.274194,-0.880327,-0.982874,-0.539216,-0.472,-0.119393,-0.900871,-0.830692,NON_ULCER
0.027888,-0.101878,-0.978417,-0.137097,-0.905444,-0.973376,-0.441176,-0.8,-0.715445,-0.821242,-0.827605,NON_ULCER
-0.577689,0.046287,-0.954143,-0.362903,-0.967241,-0.977255,-0.362745,-0.864,-0.254605,-0.903198,-0.817083,NON_ULCER
0.139442,-0.55214,-0.936693,0.241935,-0.849238,-0.974291,-0.539216,-0.664,0.114422,-0.900106,-0.756043,NON_ULCER
-0.011952,-0.348361,-0.984977,0.153226,-0.973588,-0.994813,-0.470588,-0.272,0.08036,-0.919214,-0.823104,NON_ULCER
0.394422,-0.792794,-0.99415,0.379032,-0.960381,-0.996445,-0.558824,-0.32,-0.357992,-0.957292,-0.315539,NON_ULCER
0.2749,-0.603339,-0.969332,0.354839,-0.966828,-0.993982,-0.509804,-0.28,-0.22885,-0.943032,-0.886131,NON_ULCER
-0.23506,-0.231923,-0.975342,-0.080645,-0.929948,-0.979725,-0.421569,-0.56,-0.287755,-0.961661,-0.841685,NON_ULCER
0.099602,-0.236039,-0.973755,0.185484,-0.895314,-0.990406,-0.519608,-0.792,-0.867304,-0.757049,-0.906004,NON_ULCER
-0.298805,-0.096786,-0.891698,-0.16129,-0.914055,-0.950463,-0.362745,-0.4,0.261099,-0.880729,-0.767643,NON_ULCER
-0.083665,-0.219646,-0.769961,0.16129,-0.827666,-0.944422,-0.421569,-0.264,0.748146,-0.74122,-0.709493,NON_ULCER
0.250996,-0.559916,-0.963998,0.322581,-0.895086,-0.983243,-0.5,-0.52,-0.346915,-0.954164,-0.260244,NON_ULCER
0.01992,-0.240492,-0.943335,0.241935,-0.864383,-0.974524,-0.460784,-0.664,-0.352223,-0.909832,-0.738996,NON_ULCER
-0.187251,-0.230593,-0.899168,0.048387,-0.924025,-0.971627,-0.45098,-0.192,0.406881,-0.83517,-0.791428,NON_ULCER
0.163347,-0.455773,-0.984646,0.306452,-0.920095,-0.992461,-0.480392,-0.8,-0.646068,-0.957301,0.080467,NON_ULCER
-0.059761,-0.302111,-0.96912,0.322581,-0.973768,-0.99509,-0.54902,-0.904,-0.9284,-0.750255,-0.641174,NON_ULCER
-0.697211,0.239452,-0.818407,-0.451613,-0.881407,-0.776671,-0.205882,-0.928,-0.632629,-0.874754,-0.779697,ULCER
-0.2749,0.024714,-0.988099,-0.064516,-0.979275,-0.987004,-0.382353,-0.976,-0.990921,-0.909856,-0.894253,ULCER
-0.673307,0.530077,-0.948825,-0.459677,-0.775007,-0.94768,-0.068627,-0.728,-0.26749,-0.943189,-0.931645,ULCER
-0.36255,0.213427,-0.876264,-0.241935,-0.871281,-0.936776,-0.245098,-0.864,-0.543759,-0.860272,-0.753251,ULCER
-0.561753,0.381925,-0.938772,-0.403226,-0.923478,-0.95735,-0.245098,-0.792,-0.383084,-0.854228,-0.808463,ULCER
-0.824701,0.570623,-0.87557,-0.532258,-0.869162,-0.909302,0.22549,-0.848,0.032341,-0.950053,-0.739805,ULCER
-0.713147,0.631658,-0.919909,-0.403226,-0.955981,-0.964485,-0.078431,-0.856,0.342845,-0.969399,-0.918328,ULCER
-0.768924,0.519372,-0.853358,-0.491935,-0.813098,-0.934519,-0.009804,-0.84,-0.223455,-0.951473,-0.885633,ULCER
-0.625498,0.416302,-0.935255,-0.379032,-0.92101,-0.937679,-0.156863,-0.664,-0.208195,-0.961765,-0.876445,ULCER
-0.713147,0.447218,-0.793559,-0.491935,-0.78139,-0.927287,-0.058824,-0.872,-0.40707,-0.850412,-0.831378,ULCER
-0.553785,0.593679,-0.900951,-0.298387,-0.914338,-0.96189,-0.107843,-0.768,0.044145,-0.909035,-0.916705,ULCER
-0.474104,0.156934,-0.982599,-0.201613,-0.971828,-0.973848,-0.362745,-0.952,-0.972524,-0.779082,-0.844954,ULCER
1,0.066681,-0.988383,0.056452,-0.959666,-0.9928,-0.441176,-0.992,-0.998637,-0.966904,-0.989432,ULCER
-0.10757,0.097419,-0.955314,-0.024194,-0.853675,-0.95126,-0.372549,-0.944,-0.915368,-0.729243,-0.910477,ULCER
-0.593625,0.399685,-0.938847,-0.387097,-0.924006,-0.962968,-0.147059,-0.856,-0.62615,-0.965466,-0.854979,ULCER
-0.824701,0.57805,-0.829309,-0.516129,-0.928284,-0.87266,0.156863,-0.808,0.455144,-0.864267,-0.803531,ULCER
-0.689243,0.604484,-0.940884,-0.419355,-0.953884,-0.930051,-0.009804,-0.68,0.301212,-0.867783,-0.903373,ULCER
-0.752988,0.600066,-0.798183,-0.475806,-0.887861,-0.872954,0.058824,-0.776,0.228603,-0.879155,-0.868961,ULCER
-0.800797,0.472506,-0.807926,-0.548387,-0.842443,-0.905687,-0.009804,-0.808,0.119372,-0.842776,-0.865193,ULCER
1,0.114518,-1,1,-1,-1,1,-1,-0.999563,-0.903606,-0.979016,ULCER
-0.537849,0.333993,-0.840196,-0.395161,-0.830091,-0.887627,-0.196078,-0.88,-0.426102,-0.878498,-0.85479,ULCER
-0.697211,0.376732,-0.660877,-0.516129,-0.816501,-0.910504,-0.186275,-0.832,-0.198547,-0.896971,-0.88247,ULCER
-0.561753,0.518388,-0.901035,-0.443548,-0.86438,-0.947794,-0.029412,-0.736,0.071926,-0.92853,-0.862334,ULCER
-0.553785,0.552289,-0.941751,-0.274194,-0.917428,-0.962561,-0.098039,-0.824,-0.237168,-0.920458,-0.907674,ULCER
-0.681275,0.418989,-0.875529,-0.322581,-0.846997,-0.935333,-0.078431,-0.752,0.135784,-0.650767,-0.713266,ULCER
-0.681275,0.615766,-0.826677,-0.427419,-0.877906,-0.939816,-0.009804,-0.888,-0.513347,-0.916965,-0.901727,ULCER
-0.545817,0.377899,-0.870766,-0.298387,-0.887388,-0.905896,-0.205882,-0.944,-0.819833,-0.801624,-0.851088,ULCER
-0.410359,0.231719,-0.93432,-0.241935,-0.966856,-0.951591,-0.362745,-0.984,-0.998989,-0.962729,-0.996783,ULCER
1,0.243678,-0.938341,1,-0.979541,-0.980295,1,-1,-0.998645,-0.940805,-0.991942,ULCER
1,0.362315,-0.959132,1,-0.957854,-0.981388,-0.362745,-0.992,-0.997493,-0.886167,-0.958342,ULCER
-0.593625,0.400452,-0.845764,-0.370968,-0.820255,-0.875871,-0.127451,-0.896,-0.765506,-0.94267,-0.89028,ULCER
-0.697211,0.339304,-0.810489,-0.475806,-0.925653,-0.917363,-0.166667,-0.888,-0.743499,-0.914871,-0.904493,ULCER
-0.681275,0.588517,-0.905743,-0.395161,-0.914203,-0.912759,0.039216,-0.856,0.26506,-0.920173,-0.761284,ULCER
-0.577689,0.46051,-0.96147,-0.419355,-0.935853,-0.909592,-0.068627,-0.736,-0.310289,-0.973093,-0.912403,ULCER
-0.649402,0.449474,-0.974085,-0.419355,-0.908816,-0.84416,-0.058824,-0.776,-0.368644,-0.97044,-0.901484,ULCER
-0.721116,0.613344,-0.828676,-0.395161,-0.804341,-0.966819,-0.019608,-0.728,-0.014769,-0.862443,-0.84059,ULCER
-0.681275,0.333308,-0.92699,-0.443548,-0.947481,-0.949048,-0.166667,-0.76,-0.012432,-0.89874,-0.848396,ULCER
-0.681275,0.524138,-0.899779,-0.395161,-0.859189,-0.948036,-0.078431,-0.896,-0.593312,-0.955753,-0.934969,ULCER
-0.673307,0.479384,-0.945265,-0.435484,-0.896753,-0.972469,-0.215686,-0.976,-0.132273,-0.952667,-0.901292,ULCER
-0.87251,0.573744,-0.668191,-0.491935,-0.824931,-0.803618,0.176471,-0.896,-0.03779,-0.717313,-0.73583,ULCER
-0.729084,0.538369,-0.841547,-0.41129,-0.892486,-0.906074,0.029412,-0.888,-0.322072,-0.907678,-0.843205,ULCER
-0.633466,0.322759,-0.910018,-0.395161,-0.791503,-0.860338,-0.176471,-0.848,-0.282185,-0.924115,-0.845581,ULCER
-0.808765,0.354512,-0.800272,-0.58871,-0.893247,-0.916562,0,-0.84,0.072628,-0.858153,-0.823536,ULCER
-0.163347,-0.064775,-0.923871,0.056452,-0.725258,-0.951514,-0.470588,-0.888,-0.68224,-0.805523,-0.665262,ULCER
-0.641434,0.483352,-0.968418,-0.274194,-0.944004,-0.936902,-0.313725,-0.968,0.245601,-0.930092,-0.763105,ULCER
-0.418327,0.013691,-0.804033,-0.241935,-0.654283,-0.842118,-0.431373,-0.696,0.171151,-0.689314,-0.603637,ULCER
-0.665339,0.417384,-0.674937,-0.467742,-0.713423,-0.788039,-0.117647,-0.88,-0.220779,-0.789609,-0.747876,ULCER
-0.689243,0.395286,-0.809912,-0.5,-0.845124,-0.839562,-0.04902,-0.848,-0.120986,-0.767976,-0.775699,ULCER
-0.848606,0.205276,-0.809475,-0.725806,-0.71742,-0.854072,0.127451,-0.808,0.076448,-0.917648,-0.859126,ULCER
-0.768924,0.502695,-0.9807,-0.451613,-0.860583,-0.95075,-0.068627,-0.824,0.049359,-0.974044,-0.899179,ULCER
-0.083665,0.073542,-0.951784,0.145161,-0.868763,-0.8948,-0.421569,-0.76,-0.29051,-0.768399,-0.569316,ULCER
-0.705179,0.29575,-0.921805,-0.548387,-0.931634,-0.874315,-0.127451,-0.784,-0.101374,-0.823893,-0.652014,ULCER
-0.258964,0.139837,-0.878984,-0.08871,-0.892075,-0.966186,-0.343137,-0.928,-0.872937,-0.812514,-0.85419,ULCER
-0.808765,0.361649,-0.774099,-0.580645,-0.769259,-0.81737,0.088235,-0.808,-0.384358,-0.929742,-0.936159,ULCER
-0.808765,0.524696,-0.803904,-0.516129,-0.907107,-0.912327,0.068627,-0.888,-0.436095,-0.935044,-0.882802,ULCER
-0.768924,0.581213,-0.961392,-0.451613,-0.903205,-0.974253,0.078431,-0.552,0.531963,-0.966017,-0.927936,ULCER
-0.832669,0.372765,-0.881991,-0.604839,-0.60237,-0.784545,0.117647,-0.816,-0.437233,-0.935063,-0.855524,ULCER
-0.354582,-0.121602,-0.945093,-0.233871,-0.896462,-0.96307,-0.45098,-0.944,-0.937084,-0.920833,-0.930447,ULCER
-0.721116,0.484564,-0.95812,-0.419355,-0.946413,-0.939621,-0.088235,-0.84,-0.234788,-0.975191,-0.90719,ULCER
-0.74502,0.640135,-0.948163,-0.467742,-0.969304,-0.982801,0.058824,-0.768,-0.422546,-0.98225,-0.956085,ULCER
-0.705179,0.414812,-0.889054,-0.491935,-0.723447,-0.945334,-0.098039,-0.784,-0.225138,-0.9415,-0.867441,ULCER
-0.713147,0.42815,-0.689078,-0.491935,-0.901402,-0.763518,0.009804,-0.896,0.051208,-0.915177,-0.932176,ULCER
-0.649402,0.471195,-0.889897,-0.5,-0.927732,-0.880099,-0.127451,-0.792,-0.241197,-0.962475,-0.898303,ULCER
-0.784861,0.383718,-0.776478,-0.612903,-0.749087,-0.893416,0.088235,-0.736,0.193584,-0.843526,-0.861061,ULCER
-0.609562,0.148004,-0.969861,-0.459677,-0.993025,-0.955992,-0.284314,-0.992,-0.996513,-0.968648,-0.926391,ULCER
-0.776892,0.6375,-0.886534,-0.491935,-0.898726,-0.949983,0.117647,-0.8,-0.125288,-0.976839,-0.915694,ULCER
0.011952,-0.090462,-0.968769,0.16129,-0.783639,-0.970072,-0.519608,-0.808,-0.72643,-0.820084,-0.736936,ULCER
-0.585657,0.432397,-0.852597,-0.419355,-0.887341,-0.950969,-0.196078,-0.744,-0.155908,-0.935122,-0.922483,ULCER
-0.74502,0.522114,-0.963286,-0.403226,-0.949641,-0.970656,-0.117647,-0.608,0.037535,-0.95315,-0.912667,ULCER
-0.673307,-0.019426,-0.979983,-0.483871,-0.994408,-0.981918,-0.343137,-0.992,-0.997502,-0.967707,-0.984282,NON_ULCER
-0.2749,0.008951,-0.993029,-0.137097,-0.992348,-0.997384,-0.421569,0.096,-0.021946,-0.973084,-0.348259,NON_ULCER
-0.593625,0.164747,-0.981569,-0.419355,-0.969311,-0.96483,-0.333333,-0.992,-0.99828,-0.964569,-0.977698,NON_ULCER
0.035857,-0.136697,-0.974085,0.225806,-0.965737,-0.993168,-0.45098,-0.376,0.019736,-0.982494,-0.927668,NON_ULCER
-0.545817,0.041563,-0.919501,-0.395161,-0.838426,-0.95622,-0.313725,-0.728,-0.323065,-0.914542,-0.883582,NON_ULCER
-0.585657,-0.154611,-0.985565,-0.346774,-0.984752,-0.978292,-0.431373,-0.968,-0.987676,-0.886411,-0.982783,NON_ULCER
-0.482072,0.309596,-0.917906,-0.258065,-0.847597,-0.952923,-0.343137,-0.816,-0.754348,-0.928193,-0.871644,NON_ULCER
-0.227092,0.053143,-0.975286,-0.104839,-0.983292,-0.982344,-0.392157,-0.544,-0.389195,-0.96857,-0.875948,NON_ULCER
-0.123506,-0.02273,-0.982427,0.072581,-0.979519,-0.990957,-0.431373,-0.312,-0.314416,-0.95251,-0.894447,NON_ULCER
-0.298805,0.004506,-0.93793,-0.153226,-0.971435,-0.982767,-0.441176,-0.448,-0.398648,-0.944996,-0.903054,NON_ULCER
-0.561753,0.039389,-0.919633,-0.387097,-0.819323,-0.989525,-0.284314,-0.824,-0.674381,-0.972224,-0.817702,NON_ULCER
-0.003984,-0.118675,-0.977795,0.241935,-0.950584,-0.974501,-0.470588,-0.52,-0.354868,-0.943146,-0.867662,NON_ULCER
-0.434263,0.12158,-0.695326,-0.145161,-0.901745,-0.987557,-0.313725,-0.792,-0.536033,-0.910451,-0.855839,NON_ULCER
-0.027888,-0.150206,-0.959814,0.104839,-0.969372,-0.997398,-0.45098,-0.416,0.084297,-0.862581,-0.870396,NON_ULCER
-0.075697,-0.065798,-0.874647,0.040323,-0.966199,-0.992684,-0.480392,-0.456,-0.313967,-0.927516,-0.878053,NON_ULCER
-0.378486,0.23734,-0.965678,-0.064516,-0.837655,-0.95956,-0.421569,-0.808,-0.576623,-0.961227,-0.882471,NON_ULCER
0.171315,-0.232449,-0.984941,0.346774,-0.980106,-0.997621,-0.509804,-0.344,-0.606011,-0.957096,-0.914128,NON_ULCER
0.091633,-0.170671,-0.963725,0.370968,-0.970724,-0.99749,-0.490196,-0.64,-0.646808,-0.955434,-0.917312,NON_ULCER
-0.601594,-0.030661,-0.85885,-0.483871,-0.791318,-0.984316,-0.362745,-0.776,-0.519631,-0.923085,-0.8279,NON_ULCER
-0.003984,-0.145832,-0.991629,0.185484,-0.966963,-0.9965,-0.480392,-0.288,-0.298181,-0.971942,0.177411,NON_ULCER
-0.14741,-0.081259,-0.942189,-0.016129,-0.963659,-0.984612,-0.460784,-0.128,-0.212898,-0.90972,-0.900986,NON_ULCER
-0.179283,-0.127114,-0.984748,0.024194,-0.942714,-0.990329,-0.470588,-0.584,-0.601202,-0.990664,-0.951469,NON_ULCER
-0.187251,0.086004,-0.97915,-0.137097,-0.955714,-0.988853,-0.411765,-0.272,0.225984,-0.847429,-0.882327,NON_ULCER
-0.346614,0.108802,-0.958318,-0.137097,-0.726344,-0.95415,-0.411765,-0.304,0.27702,-0.745316,-0.842201,NON_ULCER
-0.537849,0.115405,-0.991634,-0.370968,-0.975944,-0.972208,-0.343137,-0.912,-0.824755,-0.861921,-0.95181,NON_ULCER
-0.035857,-0.084578,-0.975033,0.08871,-0.879728,-0.974222,-0.480392,-0.656,-0.338578,-0.97792,-0.902558,NON_ULCER
-0.227092,-0.032966,-0.97429,0,-0.996512,-0.994413,-0.441176,-0.448,-0.67945,-0.980706,-0.344184,NON_ULCER
0.203187,-0.266585,-0.988456,0.330645,-0.966366,-0.996245,-0.529412,-0.568,-0.57549,-0.909739,-0.898927,NON_ULCER
-0.816733,-0.038723,-0.767794,-0.766129,-0.560923,-0.918279,-0.22549,-0.888,-0.539411,-0.922988,-0.857939,NON_ULCER
-0.059761,-0.104526,-0.981168,0.040323,-0.964484,-0.986298,-0.480392,-0.704,-0.593674,-0.892575,-0.804692,NON_ULCER
-0.14741,0.116824,-0.968064,0.024194,-0.977144,-0.993513,-0.421569,-0.352,-0.358281,-0.928426,-0.948834,NON_ULCER
0.083665,-0.186706,-0.973054,0.209677,-0.968832,-0.997053,-0.490196,-0.592,-0.686901,-0.949261,-0.927641,NON_ULCER
-0.219124,0.116827,-0.913675,0.008065,-0.734002,-0.977446,-0.45098,-0.576,-0.417,-0.95859,-0.856265,NON_ULCER
-0.330677,0.001197,-0.98394,-0.185484,-0.991665,-0.996676,-0.421569,0,-0.084526,-0.970168,-0.896702,NON_ULCER
-0.521912,0.192552,-0.966694,-0.403226,-0.917485,-0.96934,-0.294118,-0.808,-0.428853,-0.932499,-0.879332,NON_ULCER
-0.482072,0.099635,-0.988683,-0.403226,-0.984231,-0.974325,-0.294118,-0.92,-0.931594,-0.92616,-0.945097,NON_ULCER
-0.115538,0.147589,-0.9277,0.064516,-0.97614,-0.993809,-0.421569,-0.536,-0.008177,-0.813855,-0.884309,NON_ULCER
-0.091633,-0.249914,-0.957637,0.016129,-0.932196,-0.993694,-0.490196,-0.192,-0.02577,-0.987768,-0.950679,NON_ULCER
-0.346614,-0.090342,-0.963021,0.120968,-0.978215,-0.972348,-0.5,-0.656,0.076278,-0.93664,-0.852964,NON_ULCER
-0.338645,0.206256,-0.970945,-0.040323,-0.981242,-0.984308,-0.372549,-0.464,-0.31,-0.966983,-0.887019,NON_ULCER
-0.099602,-0.095002,-0.963249,0.008065,-0.994399,-0.994892,-0.460784,0.328,-0.1634,-0.969871,-0.247701,NON_ULCER
-0.115538,-0.112267,-0.952675,0.064516,-0.920023,-0.984642,-0.558824,-0.952,-0.20804,-0.884232,-0.885383,NON_ULCER
-0.059761,0.147687,-0.951451,0.072581,-0.932247,-0.978069,-0.441176,-0.24,0.452418,-0.89383,-0.902562,NON_ULCER
0.043825,-0.171475,-0.989338,0.145161,-0.973342,-0.99586,-0.490196,-0.088,0.027708,-0.932628,-0.109557,NON_ULCER
-0.266932,-0.035006,-0.941787,-0.048387,-0.991692,-0.988233,-0.441176,-0.368,-0.448006,-0.979848,-0.920954,NON_ULCER
-0.187251,0.010364,-0.958739,0,-0.936454,-0.985355,-0.431373,-0.384,-0.102665,-0.874227,-0.868668,NON_ULCER
-0.067729,0.014943,-0.925153,0.08871,-0.896062,-0.98804,-0.519608,-0.704,-0.228745,-0.84583,-0.835432,NON_ULCER
-0.059761,0.119522,-0.979943,0.120968,-0.928914,-0.980703,-0.470588,-0.712,-0.626523,-0.850418,-0.860946,NON_ULCER
-0.306773,0.026093,-0.923622,-0.137097,-0.931668,-0.948605,-0.431373,-0.088,0.377762,-0.949261,-0.843258,NON_ULCER
-0.123506,-0.148953,-0.885862,-0.032258,-0.955992,-0.992789,-0.5,-0.256,0.07504,-0.878979,-0.759305,NON_ULCER
-0.306773,-0.020024,-0.954445,-0.201613,-0.759815,-0.948148,-0.490196,-0.84,-0.133568,-0.956907,-0.874314,NON_ULCER
-0.14741,-0.303058,-0.895937,0.016129,-0.983801,-0.99693,-0.519608,-0.232,-0.256913,-0.994647,-0.952714,NON_ULCER
-0.250996,-0.045608,-0.968426,-0.048387,-0.961857,-0.994618,-0.431373,-0.344,-0.383848,-0.982968,-0.904965,NON_ULCER
-0.139442,0.176717,-0.98121,0.016129,-0.91388,-0.956785,-0.460784,-0.616,-0.213862,-0.846374,-0.893002,NON_ULCER
-0.195219,-0.153054,-0.993639,0.072581,-0.975979,-0.995363,-0.460784,-0.096,-0.181607,-0.982372,-0.422883,NON_ULCER
-0.282869,-0.037813,-0.962888,-0.112903,-0.973184,-0.988954,-0.421569,-0.568,-0.576211,-0.956297,-0.433143,NON_ULCER
-0.179283,-0.085481,-0.964364,-0.145161,-0.98266,-0.986699,-0.45098,-0.368,-0.353016,-0.983521,-0.930267,NON_ULCER
-0.011952,-0.263936,-0.975908,0.096774,-0.982466,-0.994447,-0.509804,-0.304,-0.452367,-0.989402,-0.954531,NON_ULCER
-0.171315,0.097646,-0.931852,0.040323,-0.970979,-0.990892,-0.441176,-0.208,-0.305317,-0.939441,-0.66377,NON_ULCER
-0.282869,0.08915,-0.980598,-0.080645,-0.970446,-0.987565,-0.431373,-0.16,0.208393,-0.932788,-0.902201,NON_ULCER
-0.227092,-0.298437,-0.963142,-0.080645,-0.980254,-0.997074,-0.529412,0.16,0.224975,-0.991087,-0.957775,NON_ULCER
-0.075697,-0.241826,-0.962688,0.040323,-0.975293,-0.996307,-0.529412,-0.464,-0.452799,-0.969801,-0.883699,NON_ULCER
-0.346614,-0.154292,-0.971234,-0.137097,-0.966959,-0.993843,-0.460784,0.112,0.419762,-0.979321,-0.932305,NON_ULCER
-0.250996,0.050271,-0.970457,-0.040323,-0.979293,-0.988564,-0.431373,-0.376,-0.418054,-0.977704,-0.284084,NON_ULCER
-0.123506,-0.214397,-0.989341,0,-0.966321,-0.987667,-0.460784,-0.52,0.017497,-0.978863,-0.178638,NON_ULCER
-0.227092,0.024457,-0.94916,-0.064516,-0.935139,-0.972697,-0.421569,-0.096,-0.063421,-0.970601,-0.837848,NON_ULCER
-0.36255,-0.097925,-0.984606,-0.169355,-0.978761,-0.995032,-0.45098,-0.184,-0.273095,-0.988998,-0.925566,NON_ULCER
1,0.198233,-0.993745,1,-0.995908,-0.998674,-0.441176,-0.984,-0.999577,-0.987259,-0.988831,NON_ULCER
-0.322709,0.01537,-0.977462,-0.040323,-0.988203,-0.98975,-0.441176,0.12,0.303024,-0.951539,-0.435806,NON_ULCER
-0.729084,0.094175,-0.948267,-0.580645,-0.955232,-0.936879,-0.245098,-0.664,0.413624,-0.748125,-0.750934,ULCER
-0.705179,0.080329,-0.950607,-0.548387,-0.887493,-0.921179,-0.205882,-0.784,-0.169795,-0.891964,-0.929304,ULCER
-0.784861,0.105118,-0.761875,-0.572581,-0.713036,-0.946638,-0.098039,-0.84,-0.407105,-0.961945,-0.956032,ULCER
-0.721116,0.074489,-0.944017,-0.709677,-0.957142,-0.849349,-0.22549,-0.704,0.097486,-0.969855,-0.913797,ULCER
-0.689243,0.102485,-0.875407,-0.620968,-0.799366,-0.969065,-0.22549,-0.592,0.20755,-0.963737,-0.932691,ULCER
-0.752988,0.111435,-0.957592,-0.637097,-0.944106,-0.963169,-0.176471,-0.736,0.172147,-0.977585,-0.914921,ULCER
-0.824701,0.095192,-0.985317,-0.709677,-0.957856,-0.89576,-0.039216,-0.736,-0.321062,-0.98658,-0.95248,ULCER
-0.816733,0.082752,-0.819693,-0.733871,-0.836942,-0.970128,-0.098039,-0.776,-0.444086,-0.984295,-0.953904,ULCER
-0.800797,0.102211,-0.961066,-0.717742,-0.932443,-0.911868,-0.058824,-0.8,-0.05852,-0.962861,-0.933708,ULCER
-0.856574,0.063523,-0.952654,-0.766129,-0.946357,-0.951065,0,-0.88,-0.399254,-0.982315,-0.973742,ULCER
-0.880478,-0.023458,-0.923256,-0.790323,-0.87496,-0.95861,-0.117647,-0.736,-0.528948,-0.985226,-0.959666,ULCER
-0.832669,0.105553,-0.963908,-0.725806,-0.962251,-0.926721,-0.058824,-0.84,-0.30887,-0.963386,-0.921582,ULCER
-0.904382,-0.013599,-0.969898,-0.790323,-0.897932,-0.935353,-0.176471,-0.712,-0.255706,-0.99334,-0.960408,ULCER
-0.896414,-0.078196,-0.984999,-0.717742,-0.98031,-0.839282,-0.215686,-0.808,-0.416956,-0.946586,-0.964179,ULCER
-0.776892,-0.005925,-0.93259,-0.58871,-0.752456,-0.922723,-0.22549,-0.808,-0.339663,-0.866557,-0.909911,ULCER
-0.880478,-0.038464,-0.968129,-0.822581,-0.946582,-0.92388,-0.098039,-0.784,0.137322,-0.983376,-0.959885,ULCER
-0.87251,-0.183086,-0.875244,-0.830645,-0.851321,-0.733236,-0.264706,-0.848,-0.135904,-0.909854,-0.640108,ULCER
-0.808765,0.112157,-0.978502,-0.701613,-0.988894,-0.982116,-0.068627,-0.68,-0.297776,-0.986662,-0.962423,ULCER
-0.521912,-0.104028,-0.963635,-0.33871,-0.966319,-0.976227,-0.411765,-0.704,-0.523422,-0.711555,-0.84165,ULCER
-0.792829,0.134697,-0.954565,-0.677419,-0.969076,-0.956786,-0.098039,-0.736,-0.080094,-0.990644,-0.967941,ULCER
-0.832669,0.061773,-0.947402,-0.733871,-0.951004,-0.926404,-0.186275,-0.824,0.275869,-0.9899,-0.959778,ULCER
-0.091633,-0.084166,-0.979447,-0.08871,-0.965161,-0.970519,-0.470588,-0.976,-0.995172,-0.936409,-0.944222,ULCER
-0.840637,0.144007,-0.93074,-0.717742,-0.918197,-0.964382,0.058824,-0.832,0.319378,-0.990381,-0.944261,ULCER
-0.896414,-0.214594,-0.976672,-0.887097,-0.968959,-0.915217,-0.196078,-0.864,-0.37305,-0.994013,-0.964538,ULCER
-0.673307,0.016886,-0.956102,-0.612903,-0.892831,-0.923685,-0.333333,-0.664,-0.069357,-0.924239,-0.904704,ULCER
-0.824701,0.111903,-0.957395,-0.75,-0.87807,-0.952697,-0.009804,-0.64,-0.06671,-0.984977,-0.953362,ULCER
-0.306773,-0.482117,-0.904833,-0.201613,-0.96512,-0.96526,-0.558824,-0.72,-0.655979,-0.784372,-0.696611,ULCER
-0.912351,-0.070691,-0.860318,-0.822581,-0.719283,-0.859872,-0.205882,-0.856,0.384593,-0.960108,-0.848785,ULCER
-0.840637,0.13972,-0.937889,-0.733871,-0.961038,-0.975971,0,-0.76,-0.027768,-0.993137,-0.969115,ULCER
-0.601594,-0.177969,-0.961701,-0.516129,-0.920114,-0.96407,-0.431373,-0.856,-0.723623,-0.938478,-0.912595,ULCER
-0.848606,0.123766,-0.923686,-0.733871,-0.952999,-0.938574,-0.019608,-0.816,-0.47164,-0.991007,-0.966336,ULCER
-0.705179,0.025564,-0.890475,-0.556452,-0.760725,-0.927566,-0.22549,-0.776,0.298474,-0.96114,-0.917046,ULCER
-0.74502,-0.022587,-0.970849,-0.629032,-0.971672,-0.979581,-0.235294,-0.64,-0.556196,-0.990579,-0.945601,ULCER
