@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-6,8-40,42-54,56-77,79-84,86-121,124-129,131-158,160-185'

@attribute color_bgr_b_centroid numeric
@attribute color_lab_a_intensity2 numeric
@attribute color_luv_l_centroid numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_intensity1 numeric
@attribute haralick_luv_u_contrast numeric
@attribute haralick_luv_u_energy numeric
@attribute haralick_luv_v_homogeneity numeric
@attribute lbph_bgr_b_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.783133,-0.4,-0.540984,-0.963952,-0.588933,-0.985856,-0.965312,-0.922925,0.393986,-0.897794,ULCER
-0.542169,-0.414286,-0.360656,-0.949336,-0.525692,-0.971112,-0.816804,-0.67802,0.41554,-0.8745,ULCER
-0.277108,-0.442857,-0.065574,-0.981918,-0.470356,-0.990171,-0.968707,-0.921988,0.40964,-0.861229,ULCER
-0.566265,-0.357143,-0.352459,-0.953234,-0.533597,-0.914874,-0.790669,-0.408303,0.803013,-0.831877,ULCER
-0.73494,-0.342857,-0.516393,-0.875847,-0.620553,-0.879833,-0.793722,-0.323911,0.776211,-0.773528,ULCER
-0.718876,-0.414286,-0.5,-0.968034,-0.557312,-0.968148,-0.786996,-0.651646,0.6982,-0.92142,ULCER
-0.204819,-0.628571,0.065574,-0.997092,-0.462451,-0.946463,-0.813623,-0.666552,0.710656,-0.857587,ULCER
-0.172691,-0.614286,-0.04918,-0.996789,-0.44664,-0.964021,-0.946877,-0.861176,0.548588,-0.891678,ULCER
-0.148594,-0.557143,0.057377,-0.995958,-0.470356,-0.964209,-0.936703,-0.858876,0.6061,-0.908051,ULCER
-0.228916,-0.614286,0.07377,-0.997734,-0.486166,-0.977865,-0.930509,-0.859457,0.702148,-0.94375,ULCER
-0.140562,-0.685714,0.155738,-0.996787,-0.470356,-0.919788,-0.79568,-0.560865,0.747046,-0.88152,ULCER
-0.485944,-0.371429,-0.303279,-0.97348,-0.501976,-0.939447,-0.718531,-0.400991,0.708544,-0.773357,ULCER
-0.558233,-0.414286,-0.377049,-0.980408,-0.509881,-0.949502,-0.590659,-0.334148,0.69138,-0.824875,ULCER
-0.678715,-0.4,-0.47541,-0.958208,-0.565217,-0.939185,-0.954379,-0.834801,0.741762,-0.911933,ULCER
-0.421687,-0.457143,-0.221311,-0.980218,-0.494071,-0.985894,-0.907554,-0.839082,0.500423,-0.931769,ULCER
-0.62249,-0.371429,-0.442623,-0.990463,-0.541502,-0.945863,-0.741647,-0.447209,0.824937,-0.893649,ULCER
0.437751,-0.685714,0.655738,-0.998452,-0.399209,-0.960832,-0.856745,-0.661708,0.657043,-0.918804,NON_ULCER
0.341365,-0.642857,0.565574,-0.998487,-0.399209,-0.978203,-0.836954,-0.722176,0.656674,-0.929554,NON_ULCER
-0.052209,-0.571429,0.221311,-0.998268,-0.454545,-0.959256,-0.839771,-0.677645,0.424078,-0.896354,NON_ULCER
0.004016,-0.628571,0.286885,-0.999184,-0.44664,-0.952879,-0.519521,-0.211399,0.678594,-0.86352,NON_ULCER
0.293173,-0.657143,0.532787,-0.999166,-0.407115,-0.985218,-0.749502,-0.639489,0.644251,0.280291,NON_ULCER
0.429719,-0.628571,0.598361,-0.999083,-0.391304,-0.991559,-0.937407,-0.902769,0.485519,-0.907087,NON_ULCER
0.108434,-0.6,0.368852,-0.999122,-0.43083,-0.989233,-0.833103,-0.76577,0.618882,-0.903884,NON_ULCER
0.052209,-0.657143,0.352459,-0.999753,-0.438735,-0.995986,-0.946216,-0.932738,0.421918,-0.851824,NON_ULCER
-0.108434,-0.6,0.196721,-0.999415,-0.470356,-0.987582,-0.714031,-0.655239,0.579661,-0.961792,NON_ULCER
0.164659,-0.642857,0.434426,-0.998909,-0.422925,-0.985106,-0.901855,-0.797363,0.515643,-0.042941,NON_ULCER
0.108434,-0.642857,0.368852,-0.999666,-0.43083,-0.985781,-0.768856,-0.719208,0.53872,-0.946737,NON_ULCER
-0.076305,-0.628571,0.196721,-0.941575,-0.44664,-0.959144,-0.753009,-0.583554,0.792051,-0.627006,NON_ULCER
0.51004,-0.7,0.704918,-0.999207,-0.383399,-0.948189,-0.593576,-0.423772,0.603894,-0.916139,NON_ULCER
0.044177,-0.685714,0.352459,-0.999599,-0.438735,-0.99561,-0.901731,-0.901675,0.523179,-0.861338,NON_ULCER
-0.084337,-0.542857,0.172131,-0.998734,-0.454545,-0.9728,-0.873207,-0.758207,0.5261,-0.947918,NON_ULCER
0.429719,-0.671429,0.663934,-0.999239,-0.399209,-0.967885,-0.754212,-0.592865,0.678525,-0.880508,NON_ULCER
0.51004,-0.728571,0.729508,-0.999442,-0.391304,-0.969649,-0.838006,-0.735239,0.610754,-0.943468,NON_ULCER
0.285141,-0.585714,0.442623,-0.99877,-0.383399,-0.961357,-0.664264,-0.545334,0.607547,-0.767628,NON_ULCER
-0.036145,-0.628571,0.229508,-0.999462,-0.454545,-0.989945,-0.812833,-0.772114,0.360656,-0.958655,NON_ULCER
-0.108434,-0.585714,0.204918,-0.999073,-0.470356,-0.978728,-0.609723,-0.469772,0.668023,-0.962274,NON_ULCER
-0.518072,-0.4,-0.336066,-0.923737,-0.501976,-0.812077,-0.767194,-0.213273,0.857917,-0.705595,ULCER
-0.574297,-0.371429,-0.344262,-0.987298,-0.541502,-0.956405,-0.895323,-0.680333,0.660328,-0.900028,ULCER
-0.293173,-0.442857,-0.122951,-0.982928,-0.462451,-0.985781,-0.924929,-0.893925,0.644,-0.912319,ULCER
-0.606426,-0.328571,-0.311475,-0.97706,-0.557312,-0.930931,-0.615405,-0.226023,0.767803,-0.858023,ULCER
-0.076305,-0.414286,0.163934,-0.989688,-0.43083,-0.994485,-0.990672,-0.98305,0.265333,-0.886166,ULCER
-0.630522,-0.357143,-0.409836,-0.979815,-0.557312,-0.928717,-0.518818,-0.108899,0.825141,-0.780434,ULCER
-0.62249,-0.4,-0.434426,-0.90984,-0.541502,-0.873305,-0.634854,-0.094962,0.857307,-0.715708,ULCER
-0.534137,-0.442857,-0.344262,-0.972179,-0.509881,-0.935433,-0.816823,-0.53674,0.685299,-0.736477,ULCER
-0.317269,-0.385714,-0.122951,-0.981659,-0.462451,-0.974151,-0.952086,-0.857551,0.573483,-0.882693,ULCER
-0.614458,-0.328571,-0.401639,-0.963424,-0.612648,-0.972875,-0.880008,-0.717989,0.771796,-0.932163,ULCER
-0.638554,-0.4,-0.45082,-0.97357,-0.533597,-0.978503,-0.925277,-0.828301,0.817721,-0.852261,ULCER
-0.534137,-0.457143,-0.385246,-0.939892,-0.501976,-0.98807,-0.97344,-0.933644,0.55505,-0.943947,ULCER
-0.485944,-0.385714,-0.237705,-0.972931,-0.533597,-0.952991,-0.744629,-0.394929,0.71126,-0.752452,ULCER
-0.598394,-0.342857,-0.5,-0.957898,-0.533597,-0.946763,-0.830708,-0.635958,0.821554,-0.750812,ULCER
-0.654618,-0.342857,-0.45082,-0.906153,-0.652174,-0.850907,-0.862382,-0.503928,0.867133,-0.823828,ULCER
-0.453815,-0.414286,-0.270492,-0.890132,-0.470356,-0.977527,-0.936846,-0.862863,0.526664,-0.788948,ULCER
-0.485944,-0.414286,-0.319672,-0.964115,-0.486166,-0.929093,-0.983236,-0.925375,0.565851,-0.943391,ULCER
-0.566265,-0.385714,-0.311475,-0.993709,-0.557312,-0.981992,-0.919963,-0.82052,0.306131,-0.945388,ULCER
-0.518072,-0.4,-0.278689,-0.973328,-0.525692,-0.937609,-0.858731,-0.633458,0.683959,-0.86912,ULCER
-0.461847,-0.357143,-0.245902,-0.922017,-0.517787,-0.946275,-0.913321,-0.724051,0.62939,-0.823539,ULCER
-0.228916,-0.485714,-0.098361,-0.998387,-0.41502,-0.995498,-0.907785,-0.881863,0.422515,-0.974797,NON_ULCER
-0.236948,-0.457143,-0.122951,-0.998202,-0.43083,-0.975651,-0.530746,-0.463459,0.714075,-0.922501,NON_ULCER
-0.108434,-0.6,0.155738,-0.999163,-0.454545,-0.979516,-0.60408,-0.525521,0.59273,-0.7958,NON_ULCER
-0.13253,-0.5,0.090164,-0.997021,-0.454545,-0.986006,-0.836499,-0.766501,0.447852,-0.949143,NON_ULCER
-0.140562,-0.585714,0.139344,-0.999423,-0.462451,-0.985256,-0.801604,-0.705395,0.608838,-0.028513,NON_ULCER
-0.180723,-0.585714,0.02459,-0.896043,-0.438735,-0.973701,-0.875839,-0.79177,0.579436,-0.801291,NON_ULCER
-0.293173,-0.442857,-0.098361,-0.996985,-0.454545,-0.976064,-0.678942,-0.540553,0.495423,-0.942317,NON_ULCER
-0.269076,-0.414286,-0.122951,-0.981168,-0.438735,-0.958206,-0.926075,-0.771696,0.606699,-0.911231,NON_ULCER
-0.116466,-0.614286,0.172131,-0.999705,-0.462451,-0.992459,-0.861738,-0.855707,0.496516,-0.949514,NON_ULCER
-0.325301,-0.471429,-0.163934,-0.998169,-0.438735,-0.981129,-0.824264,-0.70427,0.383164,-0.877166,NON_ULCER
-0.196787,-0.485714,-0.098361,-0.993777,-0.391304,-0.986269,-0.913327,-0.823269,0.559921,-0.847923,NON_ULCER
-0.341365,-0.428571,-0.213115,-0.995761,-0.470356,-0.960907,-0.484048,-0.213599,0.719487,-0.902442,NON_ULCER
-0.164659,-0.614286,0.106557,-0.946606,-0.462451,-0.98248,-0.466018,-0.549146,0.721066,-0.057663,NON_ULCER
-0.317269,-0.442857,-0.180328,-0.995105,-0.438735,-0.974751,-0.738059,-0.523428,0.715836,-0.910526,NON_ULCER
-0.493976,-0.414286,-0.245902,-0.962315,-0.525692,-0.906132,-0.743973,-0.46166,0.730559,-0.849113,NON_ULCER
-0.052209,-0.628571,0.254098,-0.999466,-0.462451,-0.973851,-0.255404,-0.255492,0.646034,-0.941339,NON_ULCER
-0.068273,-0.6,0.237705,-0.999649,-0.44664,-0.989083,-0.743567,-0.767332,0.528979,-0.956991,NON_ULCER
-0.381526,-0.428571,-0.221311,-0.996663,-0.462451,-0.988932,-0.689901,-0.685302,0.716904,-0.939784,NON_ULCER
-0.076305,-0.542857,0.122951,-0.991293,-0.422925,-0.950102,-0.843199,-0.616054,0.642837,-0.845654,NON_ULCER
-0.413655,-0.4,-0.303279,-0.99377,-0.517787,-0.986456,-0.872162,-0.827332,0.631005,-0.96321,NON_ULCER
-0.975904,-0.757143,-0.942623,-0.667997,-0.675889,-0.587649,-0.888728,-0.784964,0.669126,-0.812176,ULCER
-0.429719,-0.671429,-0.319672,-0.970653,-0.399209,-0.528898,-0.705604,-0.140324,0.961346,-0.75764,ULCER
-0.726908,-0.685714,-0.42623,-0.931007,-0.660079,-0.931869,-0.960351,-0.921598,0.572972,-0.882095,ULCER
-0.212851,-0.728571,-0.04918,-0.989021,-0.399209,-0.914348,-0.963395,-0.894182,0.715212,-0.921696,ULCER
-0.076305,-0.757143,0.204918,-0.990579,-0.422925,-0.910784,-0.968054,-0.944593,0.581852,-0.876518,ULCER
-0.7751,-0.628571,-0.303279,-0.972561,-0.70751,-0.904444,-0.94758,-0.864142,0.725192,-0.818524,ULCER
-0.783133,-0.685714,-0.516393,-0.91466,-0.652174,-0.907033,-0.918706,-0.883381,0.334956,-0.896615,ULCER
-0.62249,-0.7,-0.581967,-0.968823,-0.41502,-0.996361,-0.996532,-0.993925,0.113685,-0.957003,ULCER
-0.670683,-0.257143,-0.295082,-0.935181,-0.699605,-0.894802,-0.981746,-0.9415,0.692493,-0.97118,ULCER
-0.140562,-0.657143,-0.016393,-0.994376,-0.383399,-0.96102,-0.921234,-0.831284,0.731062,-0.901561,ULCER
-0.799197,-0.685714,-0.434426,-0.988717,-0.72332,-0.9459,-0.808437,-0.706032,0.764426,-0.876243,ULCER
-0.694779,-0.571429,-0.614754,-0.885147,-0.470356,-0.922377,-0.985962,-0.942666,0.584448,-0.931073,ULCER
-0.606426,-0.585714,-0.295082,-0.983305,-0.573123,-0.874468,-0.905864,-0.813108,0.74843,-0.89155,ULCER
-0.228916,-0.657143,-0.122951,-0.991475,-0.407115,-0.9719,-0.961262,-0.933932,0.622554,-0.927005,ULCER
-0.261044,-0.7,-0.163934,-0.984742,-0.375494,-0.800559,-0.711809,-0.326576,0.953065,-0.748566,ULCER
-0.172691,-0.757143,-0.07377,-0.986202,-0.367589,-0.764355,-0.772744,-0.574308,0.857619,-0.634549,ULCER
-0.7751,-0.714286,-0.516393,-0.988317,-0.644269,-0.925116,-0.79403,-0.705795,0.711195,-0.89676,ULCER
-0.718876,-0.7,-0.393443,-0.962107,-0.44664,-0.854734,-0.82763,-0.657965,0.773401,-0.790155,ULCER
-0.7751,-0.685714,-0.368852,-0.989392,-0.683794,-0.980979,-0.949256,-0.94073,0.633392,-0.943298,ULCER
-0.791165,-0.671429,-0.52459,-0.981428,-0.652174,-0.969424,-0.818902,-0.800688,0.500565,-0.943345,ULCER
-0.863454,-0.7,-0.52459,-0.969204,-0.620553,-0.907745,-0.82047,-0.673192,0.775868,-0.920499,ULCER
-0.839357,-0.657143,-0.565574,-0.980345,-0.70751,-0.967435,-0.85544,-0.848646,0.797501,-0.937862,ULCER
-0.566265,-0.642857,-0.483607,-0.976598,-0.407115,-0.883697,-0.877378,-0.718567,0.92874,-0.825884,ULCER
-0.341365,-0.7,-0.245902,-0.984942,-0.391304,-0.909471,-0.904913,-0.757652,0.909973,-0.824781,ULCER
-0.052209,-0.771429,0.065574,-0.999426,-0.367589,-0.999287,-0.984459,-0.986081,0.15381,-0.959646,ULCER
-0.767068,-0.557143,-0.54918,-0.854455,-0.675889,-0.666098,-0.938132,-0.825881,0.854886,-0.794744,ULCER
-0.831325,-0.685714,-0.57377,-0.963052,-0.699605,-0.978653,-0.807786,-0.767536,0.673092,-0.959807,ULCER
-0.534137,-0.614286,-0.409836,-0.974194,-0.438735,-0.804273,-0.91513,-0.753911,0.939382,-0.903394,ULCER
-0.477912,-0.742857,-0.262295,-0.956481,-0.44664,-0.730477,-0.931112,-0.821866,0.696132,-0.844776,ULCER
-0.73494,-0.671429,-0.385246,-0.982422,-0.715415,-0.897016,-0.663597,-0.386308,0.739108,-0.931889,ULCER
-0.341365,-0.6,-0.270492,-0.959695,-0.470356,-0.746759,-0.921404,-0.82205,0.885437,-0.743714,ULCER
-0.807229,-0.685714,-0.508197,-0.983256,-0.699605,-0.923578,-0.91201,-0.835833,0.808963,-0.869321,ULCER
-0.172691,-0.8,0.032787,-0.987777,-0.41502,-0.904782,-0.942062,-0.905618,0.594726,-0.932043,ULCER
-0.678715,-0.542857,-0.401639,-0.885375,-0.549407,-0.439419,-0.885397,-0.512768,0.968828,-0.734214,ULCER
-0.582329,-0.742857,-0.213115,-0.939277,-0.44664,-0.913973,-0.864671,-0.733718,0.754016,-0.891228,ULCER
-0.526104,-0.5,-0.352459,-0.950412,-0.454545,-0.861299,-0.981665,-0.946718,0.70094,-0.945003,ULCER
-0.341365,-0.742857,-0.040984,-0.983707,-0.44664,-0.703352,-0.707957,-0.481181,0.838866,-0.771715,ULCER
-0.73494,-0.585714,-0.377049,-0.96978,-0.70751,-0.819167,-0.977586,-0.888994,0.617556,-0.833186,ULCER
-0.493976,-0.714286,-0.147541,-0.982527,-0.557312,-0.957531,-0.948206,-0.885393,0.479087,-0.969212,ULCER
-0.646586,-0.7,-0.254098,-0.965302,-0.644269,-0.802322,-0.778111,-0.499787,0.825176,-0.847074,ULCER
-0.46988,-0.728571,-0.04918,-0.987522,-0.565217,-0.929205,-0.8734,-0.814573,0.864304,-0.91173,ULCER
-0.124498,-0.228571,0.188525,-0.955263,-0.565217,-0.048716,-0.935734,-0.713297,0.818335,-0.811404,NON_ULCER
0.052209,-0.528571,0.352459,-0.985563,-0.454545,-0.729914,-0.924546,-0.713958,0.832036,-0.80611,NON_ULCER
-0.277108,-0.4,0.040984,-0.987958,-0.501976,-0.915586,-0.841437,-0.639557,0.575658,-0.970318,NON_ULCER
-0.373494,-0.357143,0,-0.994899,-0.541502,-0.933332,-0.952853,-0.886509,0.512961,-0.951076,NON_ULCER
-0.558233,-0.457143,-0.278689,-0.98617,-0.604743,-0.967173,-0.868823,-0.756051,0.603315,-0.415017,NON_ULCER
0.004016,-0.471429,0.311475,-0.998751,-0.462451,-0.996173,-0.96865,-0.955425,0.404449,-0.982259,NON_ULCER
-0.783133,-0.485714,-0.442623,-0.973437,-0.731225,-0.912398,-0.820557,-0.562677,0.574445,-0.77832,NON_ULCER
-0.389558,-0.4,-0.016393,-0.993227,-0.604743,-0.948039,-0.956562,-0.906687,0.382239,-0.976775,NON_ULCER
-0.228916,-0.4,0.098361,-0.994883,-0.501976,-0.899492,-0.945829,-0.861438,0.348492,-0.974017,NON_ULCER
-0.51004,-0.4,-0.237705,-0.987701,-0.573123,-0.974901,-0.888276,-0.870479,0.583071,-0.948046,NON_ULCER
-0.815261,-0.328571,-0.434426,-0.935985,-0.699605,-0.901067,-0.912958,-0.69784,0.789624,-0.884719,NON_ULCER
-0.46988,-0.371429,-0.147541,-0.986822,-0.620553,-0.907633,-0.852928,-0.682996,0.555159,-0.570403,NON_ULCER
-0.220884,-0.457143,0.106557,-0.996203,-0.501976,-0.964584,-0.905345,-0.833751,0.768357,-0.957818,NON_ULCER
-0.46988,-0.371429,-0.196721,-0.993274,-0.533597,-0.969536,-0.845056,-0.724833,0.679556,-0.264874,NON_ULCER
-0.566265,-0.414286,-0.229508,-0.975815,-0.573123,-0.91206,-0.843382,-0.641733,0.68239,-0.918581,NON_ULCER
-0.253012,-0.414286,0.032787,-0.994481,-0.494071,-0.976927,-0.894748,-0.878715,0.507475,-0.978572,NON_ULCER
-0.156627,-0.442857,0.139344,-0.993969,-0.478261,-0.826821,-0.615538,-0.286836,0.841193,-0.937175,NON_ULCER
-0.228916,-0.371429,0.016393,-0.994734,-0.470356,-0.903881,-0.922255,-0.801915,0.64976,-0.160883,NON_ULCER
0.180723,-0.5,0.385246,-0.993676,-0.44664,-0.95723,-0.990702,-0.981128,0.424489,-0.940811,NON_ULCER
-0.100402,-0.428571,0.180328,-0.998444,-0.470356,-0.991521,-0.963902,-0.939363,0.512585,-0.986618,NON_ULCER
-0.742972,-0.371429,-0.278689,-0.958819,-0.747036,-0.77441,-0.90717,-0.687381,0.845025,-0.907581,NON_ULCER
-0.783133,-0.357143,-0.278689,-0.973835,-0.747036,-0.875931,-0.964843,-0.870569,0.703066,-0.923952,NON_ULCER
-0.582329,-0.314286,-0.245902,-0.947887,-0.667984,-0.633195,-0.94292,-0.795925,0.590236,-0.890644,NON_ULCER
-0.277108,-0.457143,0.040984,-0.99798,-0.494071,-0.953629,-0.738674,-0.527959,0.932118,-0.951536,NON_ULCER
-0.566265,-0.457143,-0.278689,-0.96855,-0.644269,-0.895477,-0.839186,-0.742623,0.630034,-0.916277,NON_ULCER
0.052209,-0.442857,0.262295,-0.992926,-0.478261,-0.72515,-0.954618,-0.890198,0.689437,-0.932882,NON_ULCER
-0.301205,-0.314286,0.02459,-0.976429,-0.525692,-0.434392,-0.960245,-0.863962,0.78366,-0.910505,NON_ULCER
-0.24498,-0.357143,0.008197,-0.9905,-0.501976,-0.937309,-0.866634,-0.693866,0.658609,-0.97851,NON_ULCER
-0.140562,-0.485714,0.131148,-0.998654,-0.470356,-0.975239,-0.923121,-0.845426,0.673164,-0.979025,NON_ULCER
-0.196787,-0.414286,0.106557,-0.998738,-0.486166,-0.943387,-0.594504,-0.443491,0.956919,-0.961255,NON_ULCER
-0.903614,-0.628571,-0.754098,-0.961768,-0.715415,-0.947138,-0.976275,-0.946219,0.407804,-0.873194,NON_ULCER
-0.036145,-0.414286,0.213115,-0.984825,-0.43083,-0.632482,-0.924539,-0.750455,0.825415,0.160704,NON_ULCER
-0.895582,-0.628571,-0.737705,-0.921406,-0.747036,-0.942111,-0.976559,-0.941236,0.684412,-0.938662,NON_ULCER
-0.373494,-0.271429,-0.032787,-0.924138,-0.557312,-0.539365,-0.94321,-0.736579,0.632223,-0.78133,NON_ULCER
-0.84739,-0.571429,-0.631148,-0.943792,-0.794466,-0.957681,-0.961205,-0.911925,0.569646,-0.863462,NON_ULCER
-0.823293,-0.528571,-0.532787,-0.952813,-0.731225,-0.695549,-0.872938,-0.545215,0.852565,-0.609426,NON_ULCER
-0.582329,-0.442857,-0.327869,-0.896784,-0.517787,-0.791855,-0.939136,-0.787051,0.649238,-0.826887,NON_ULCER
-0.084337,-0.542857,0.303279,-0.971246,-0.501976,-0.683093,-0.965095,-0.843732,0.550643,-0.679529,NON_ULCER
-0.140562,-0.457143,0.139344,-0.997541,-0.462451,-0.951003,-0.803882,-0.591396,0.778051,-0.937768,NON_ULCER
-0.204819,-0.457143,0.081967,-0.998822,-0.486166,-0.988332,-0.867832,-0.833801,0.684166,-0.964032,NON_ULCER
-0.02008,-0.471429,0.270492,-0.998271,-0.462451,-0.962408,-0.784082,-0.654458,0.855606,-0.955481,NON_ULCER
-0.542169,-0.128571,-0.204918,-0.990671,-0.588933,-0.914611,-0.972624,-0.884363,0.793148,-0.973021,ULCER
-0.373494,-0.157143,-0.114754,-0.982564,-0.517787,-0.806187,-0.94843,-0.827326,0.547506,-0.953316,ULCER
-0.293173,-0.257143,0.07377,-0.992448,-0.509881,-0.975689,-0.957261,-0.918868,0.481039,-0.943734,ULCER
0.044177,-0.442857,0.311475,-0.995601,-0.454545,-0.876306,-0.829192,-0.542891,0.730587,-0.905169,ULCER
-0.39759,-0.185714,-0.106557,-0.994124,-0.533597,-0.97914,-0.948027,-0.880957,0.638702,-0.985285,ULCER
-0.453815,-0.171429,-0.180328,-0.981591,-0.549407,-0.676978,-0.815886,-0.343896,0.8229,-0.884455,ULCER
0.028112,-0.385714,0.295082,-0.99411,-0.462451,-0.923915,-0.972669,-0.892514,0.59588,-0.926914,ULCER
-0.405622,-0.157143,-0.098361,-0.984674,-0.541502,-0.850007,-0.90991,-0.688721,0.851584,-0.941423,ULCER
-0.309237,-0.171429,-0.065574,-0.982091,-0.501976,-0.707967,-0.919694,-0.668756,0.758584,-0.932837,ULCER
-0.381526,-0.185714,-0.139344,-0.963097,-0.501976,-0.700801,-0.924468,-0.708584,0.627522,-0.932621,ULCER
-0.534137,-0.114286,-0.204918,-0.984073,-0.573123,-0.970549,-0.952798,-0.895988,0.568316,-0.955469,ULCER
-0.485944,-0.128571,-0.172131,-0.980187,-0.565217,-0.795082,-0.823476,-0.443897,0.793604,-0.942913,ULCER
-0.060241,-0.428571,0.204918,-0.995172,-0.462451,-0.943762,-0.835531,-0.61174,0.742439,-0.935626,ULCER
-0.405622,-0.271429,-0.106557,-0.984516,-0.509881,-0.954117,-0.94134,-0.860752,0.283407,-0.877098,ULCER
-0.381526,-0.185714,-0.081967,-0.985201,-0.494071,-0.725937,-0.871389,-0.55968,0.573198,-0.883609,ULCER
-0.092369,-0.357143,0.188525,-0.993963,-0.478261,-0.850682,-0.84456,-0.539253,0.670229,-0.900701,ULCER
-0.317269,-0.257143,-0.032787,-0.978192,-0.509881,-0.717271,-0.926984,-0.658396,0.596374,-0.871274,ULCER
-0.566265,-0.114286,-0.204918,-0.978555,-0.620553,-0.931644,-0.936298,-0.806645,0.775753,-0.9599,ULCER
-0.493976,-0.157143,-0.188525,-0.981594,-0.557312,-0.779662,-0.797323,-0.358535,0.852644,-0.861763,ULCER
-0.220884,-0.3,0.008197,-0.98444,-0.478261,-0.875593,-0.979779,-0.89967,0.611856,-0.965511,ULCER
-0.004016,-0.428571,0.221311,-0.999376,-0.43083,-0.976214,-0.693291,-0.562834,0.587424,0.524786,NON_ULCER
-0.100402,-0.357143,0.122951,-0.997401,-0.454545,-0.935208,-0.791941,-0.517334,0.751823,-0.961272,NON_ULCER
0.028112,-0.442857,0.204918,-0.999043,-0.422925,-0.985856,-0.895739,-0.860176,0.089492,-0.982906,NON_ULCER
0.060241,-0.457143,0.237705,-0.998217,-0.422925,-0.931231,-0.692176,-0.280742,0.58377,-0.969615,NON_ULCER
-0.060241,-0.442857,0.131148,-0.998482,-0.43083,-0.986006,-0.865497,-0.788863,0.338736,-0.980071,NON_ULCER
-0.164659,-0.428571,0.02459,-0.996839,-0.44664,-0.967473,-0.825625,-0.642864,0.443387,-0.970553,NON_ULCER
-0.076305,-0.414286,0.139344,-0.997552,-0.438735,-0.987882,-0.951628,-0.9073,0.22306,-0.979311,NON_ULCER
-0.028112,-0.4,0.163934,-0.99604,-0.43083,-0.872629,-0.85885,-0.619684,0.78477,-0.946954,NON_ULCER
-0.140562,-0.328571,0.065574,-0.99624,-0.462451,-0.946913,-0.847014,-0.610615,0.794488,-0.949706,NON_ULCER
0.036145,-0.414286,0.245902,-0.999029,-0.438735,-0.970399,-0.874744,-0.744333,0.648131,-0.968218,NON_ULCER
0.044177,-0.471429,0.262295,-0.998578,-0.43083,-0.977002,-0.887094,-0.771176,0.589613,-0.127649,NON_ULCER
0.196787,-0.457143,0.245902,-0.997742,-0.359684,-0.966122,-0.960878,-0.897888,0.492629,-0.953606,NON_ULCER
0.028112,-0.4,0.188525,-0.992801,-0.407115,-0.892926,-0.964532,-0.897948,0.436051,-0.967996,NON_ULCER
-0.068273,-0.442857,0.180328,-0.997699,-0.43083,-0.903994,-0.571354,-0.132895,0.76768,-0.926744,NON_ULCER
0.084337,-0.4,0.278689,-0.999038,-0.422925,-0.965784,-0.694585,-0.56174,0.736508,-0.957123,NON_ULCER
0.124498,-0.414286,0.336066,-0.999449,-0.43083,-0.997599,-0.9918,-0.989331,-0.146151,-0.991803,NON_ULCER
-0.108434,-0.385714,0.098361,-0.997541,-0.44664,-0.968261,-0.896187,-0.742989,0.640027,-0.978635,NON_ULCER
-0.060241,-0.4,0.180328,-0.998569,-0.454545,-0.979816,-0.88646,-0.806238,0.699168,-0.973922,NON_ULCER
-0.068273,-0.3,0.139344,-0.993948,-0.44664,-0.922114,-0.90798,-0.712801,0.749095,-0.974646,NON_ULCER
-0.172691,-0.328571,0.07377,-0.99763,-0.454545,-0.976664,-0.792281,-0.715426,0.759276,-0.948839,NON_ULCER
-0.277108,-0.3,-0.114754,-0.9424,-0.494071,-0.79707,-0.911707,-0.685034,0.61813,-0.941996,ULCER
-0.261044,-0.357143,-0.114754,-0.985499,-0.43083,-0.824683,-0.898885,-0.75361,0.675358,-0.917691,ULCER
0.004016,-0.442857,0.122951,-0.991683,-0.391304,-0.936221,-0.901512,-0.790634,0.675841,-0.836975,ULCER
-0.614458,-0.371429,-0.557377,-0.929742,-0.462451,-0.91296,-0.994593,-0.981638,-0.5052,-0.957339,ULCER
-0.485944,-0.385714,-0.352459,-0.971167,-0.438735,-0.87293,-0.897232,-0.667325,0.761641,-0.704801,ULCER
0.076305,-0.442857,0.163934,-0.987324,-0.383399,-0.691459,-0.903872,-0.664342,0.74443,-0.842361,ULCER
-0.951807,-0.785714,-0.97541,-0.271472,-0.533597,-0.472885,-0.670762,-0.387722,0.778641,-0.539117,ULCER
-0.317269,-0.585714,-0.147541,-0.965881,-0.454545,-0.850832,-0.967544,-0.917204,0.120163,-0.522769,ULCER
-0.148594,-0.357143,-0.016393,-0.989031,-0.422925,-0.641636,-0.83786,-0.436458,0.850532,-0.816317,ULCER
-0.084337,-0.428571,0.02459,-0.993355,-0.391304,-0.867865,-0.921377,-0.75571,0.618403,-0.798479,ULCER
-0.614458,-0.457143,-0.532787,-0.853999,-0.478261,-0.349753,-0.865864,-0.460469,0.575219,-0.6489,ULCER
-0.156627,-0.628571,-0.040984,-0.990288,-0.367589,-0.875331,-0.957944,-0.873049,0.632623,-0.909957,ULCER
-0.261044,-0.428571,-0.172131,-0.977796,-0.399209,-0.846142,-0.922272,-0.808445,0.289079,-0.637018,ULCER
