@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R2-24,26-31,33-48,50-72,74,76-77,79-101,103-115,117-127,129-137,139-146,148,150-166,168,170,172-174,176-185'

@attribute color_bgr_b_mean numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_a_centroid numeric
@attribute color_luv_l_mean numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_r_mean numeric
@attribute color_norm_r_variance numeric
@attribute haralick_bgr_g_contrast numeric
@attribute haralick_lab_a_correlation numeric
@attribute haralick_luv_v_energy numeric
@attribute haralick_bgr_br_energy numeric
@attribute haralick_lab_ab_contrast numeric
@attribute haralick_lab_ab_entropy numeric
@attribute lbph_bgr_r_entropy numeric
@attribute wavelet_bgr_b_3_lh_entropy numeric
@attribute wavelet_bgr_b_3_hl_entropy numeric
@attribute wavelet_bgr_g_3_lh_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.383212,-0.179922,0.3125,-0.1812,-0.014453,-0.266004,-0.975874,-0.942586,-0.905619,-0.728537,-0.885474,-0.85744,0.869295,0.774952,0.374239,0.374309,0.374169,-0.067016,NON_ULCER
-0.281686,0.000503,0.0625,0.000536,-0.032299,-0.352269,-0.997663,-0.985081,-0.957173,-0.732969,-0.88443,-0.946997,0.901643,0.798416,0.227359,0.227422,0.227296,-0.932078,NON_ULCER
-0.464184,-0.231569,0.09375,-0.232849,-0.063754,-0.280967,-0.994117,-0.988012,-0.950896,-0.722961,-0.877634,-0.927179,0.907963,0.740123,0.250973,0.249778,0.250909,-0.931608,NON_ULCER
-0.43357,-0.190557,0.3125,-0.19219,-0.074959,-0.219053,-0.987932,-0.965932,-0.965339,-0.869438,-0.924643,-0.887794,0.953339,0.467373,0.172487,0.172547,0.172427,-0.896974,NON_ULCER
-0.129337,-0.013451,-0.03125,-0.014812,0.15055,-0.439607,-0.978726,-0.937967,-0.966766,-0.871874,-0.943484,-0.882633,0.948607,0.354632,0.178335,0.178395,0.178274,-0.872597,NON_ULCER
-0.286827,-0.1332,0.09375,-0.134122,0.080675,-0.37464,-0.989317,-0.968844,-0.941202,-0.488206,-0.909669,-0.942732,0.871306,0.559182,0.288479,0.288545,0.288413,-0.920318,NON_ULCER
-0.270888,-0.093587,0.0625,-0.094742,0.065473,-0.377012,-0.998886,-0.97895,-0.949115,-0.790779,-0.894122,-0.959325,0.885305,0.632511,0.25992,0.259985,0.259855,-0.930713,NON_ULCER
-0.17318,0.032141,0.0625,0.030894,0.060081,-0.388853,-0.997601,-0.975475,-0.955925,-0.690928,-0.916303,-0.967926,0.887996,0.668092,0.231265,0.231328,0.231202,-0.894044,NON_ULCER
-0.875269,-0.816548,-0.40625,-0.817686,-0.157713,-0.249213,-0.923827,-0.965234,-0.958119,-0.837064,-0.902704,-0.758458,0.935178,0.267233,0.238927,0.23899,0.238863,-0.908864,NON_ULCER
0.008009,0.223409,0.03125,0.221841,0.089645,-0.440879,-0.996785,-0.954297,-0.956019,-0.703521,-0.917804,-0.927788,0.906641,0.823082,0.23512,0.235184,0.235057,-0.96153,NON_ULCER
-0.093148,0.11707,0,0.11601,0.069707,-0.403409,-0.988068,-0.932165,-0.929128,-0.650445,-0.914232,-0.875932,0.878324,0.850313,0.326067,0.326135,0.325999,-0.853455,NON_ULCER
-0.865796,-0.788725,-0.25,-0.790102,-0.246292,-0.130681,-0.826162,-0.968794,-0.948954,-0.807934,-0.903937,-0.804042,0.916703,0.629174,0.2737,0.273766,0.273635,-0.946491,NON_ULCER
-0.788322,-0.599276,-0.0625,-0.600118,-0.311462,-0.108133,-0.921171,-0.955056,-0.968549,-0.872643,-0.939598,-0.912701,0.933272,0.462103,0.170116,0.170176,0.170056,-0.86805,NON_ULCER
-0.458748,-0.198428,0.375,-0.198864,-0.106276,-0.191826,-0.984206,-0.96233,-0.902383,-0.737068,-0.864829,-0.849448,0.868151,0.814256,0.37723,0.377301,0.377159,-0.073355,NON_ULCER
-0.578988,-0.318283,0,-0.32012,-0.154035,-0.260134,-0.992828,-0.985318,-0.958052,-0.744042,-0.895898,-0.950437,0.895059,0.601407,0.225387,0.225449,0.225324,-0.924217,NON_ULCER
-0.293988,-0.027097,0.0625,-0.028056,-0.022982,-0.349698,-0.99868,-0.991097,-0.959993,-0.770578,-0.875207,-0.968427,0.903956,0.806954,0.213271,0.213334,0.213209,-0.957014,NON_ULCER
-0.489436,-0.225262,0.0625,-0.226694,-0.103065,-0.279,-0.996309,-0.993932,-0.959674,-0.812302,-0.872278,-0.945456,0.91554,0.758234,0.2143,0.214362,0.214238,-0.945232,NON_ULCER
-0.390799,-0.130815,0.09375,-0.131118,-0.055962,-0.307466,-0.998021,-0.9919,-0.950419,-0.836346,-0.852577,-0.912378,0.91473,0.690259,0.253686,0.25375,0.253621,-0.938638,NON_ULCER
-0.253087,-0.042363,0.21875,-0.043461,0.024696,-0.330891,-0.987381,-0.912017,-0.9659,-0.893385,-0.926863,-0.835902,0.957984,0.82454,0.17484,0.1749,0.17478,-0.8932,NON_ULCER
-0.702883,-0.536965,-0.125,-0.538654,-0.13367,-0.268746,-0.992255,-0.986646,-0.95978,-0.821149,-0.910383,-0.939471,0.89935,0.546492,0.223401,0.223464,0.223338,-0.918444,NON_ULCER
-0.067403,0.116655,0,0.115557,0.099719,-0.424062,-0.992789,-0.948671,-0.939232,-0.775627,-0.90235,-0.895857,0.901514,0.777616,0.296384,0.296451,0.296318,-0.794833,NON_ULCER
-0.798945,-0.677142,-0.1875,-0.679032,-0.185564,-0.218867,-0.985324,-0.99366,-0.963148,-0.79038,-0.895504,-0.937966,0.908126,0.542475,0.208075,0.206683,0.208013,-0.958215,NON_ULCER
-0.129226,0.073945,0.125,0.072994,0.067442,-0.389972,-0.996515,-0.955667,-0.947337,-0.763117,-0.908342,-0.916858,0.900334,0.85902,0.265162,0.265227,0.265098,-0.875075,NON_ULCER
-0.811219,-0.650542,-0.15625,-0.652137,-0.282146,-0.154396,-0.962624,-0.976169,-0.956819,-0.766969,-0.901706,-0.916786,0.900793,0.689945,0.23703,0.237093,0.236966,-0.900372,NON_ULCER
-0.360325,-0.133622,0.25,-0.135178,-0.028572,-0.265673,-0.975022,-0.945381,-0.902346,-0.721926,-0.852679,-0.865037,0.870899,0.839986,0.380191,0.380262,0.380121,-0.106584,NON_ULCER
-0.353526,-0.077213,0.09375,-0.077841,-0.052735,-0.324267,-0.997953,-0.992749,-0.964137,-0.800465,-0.870151,-0.967173,0.916926,0.721049,0.19081,0.190871,0.190749,-0.976695,NON_ULCER
-0.665635,-0.423691,-0.09375,-0.425323,-0.200385,-0.234527,-0.99291,-0.980851,-0.947425,-0.786298,-0.900159,-0.939507,0.873904,0.688191,0.272857,0.272923,0.272792,-0.88463,NON_ULCER
-0.483564,-0.203135,0,-0.203968,-0.112392,-0.300551,-0.997253,-0.987291,-0.952547,-0.46222,-0.894361,-0.962622,0.864357,0.641382,0.250064,0.250128,0.25,-0.91057,NON_ULCER
-0.370337,-0.080371,0.03125,-0.080541,-0.068155,-0.33108,-0.998305,-0.992273,-0.955919,-0.623135,-0.872028,-0.972692,0.869854,0.673551,0.234161,0.234224,0.234098,-0.956925,NON_ULCER
-0.292334,-0.012091,0.0625,-0.012984,-0.03512,-0.3418,-0.998104,-0.991993,-0.954262,-0.821657,-0.829745,-0.940833,0.908735,0.753856,0.238927,0.23899,0.238863,-0.961783,NON_ULCER
-0.12539,0.113594,0.03125,0.112758,0.042794,-0.401707,-0.993419,-0.969173,-0.952141,-0.871128,-0.902164,-0.921302,0.913937,0.822562,0.250064,0.250128,0.25,-0.924914,NON_ULCER
-0.18803,-0.012355,0.15625,-0.013056,0.077734,-0.371512,-0.99749,-0.982323,-0.958757,-0.616286,-0.908766,-0.951656,0.909682,0.70118,0.2143,0.214362,0.214238,-0.951291,NON_ULCER
-0.128443,0.059119,0.15625,0.058167,0.0735,-0.374694,-0.982736,-0.935072,-0.929633,-0.817783,-0.888619,-0.881881,0.902019,0.820177,0.319641,0.319708,0.319573,-0.461077,NON_ULCER
-0.352448,-0.080653,0.0625,-0.081238,-0.046701,-0.334697,-0.997768,-0.992959,-0.96458,-0.757226,-0.872219,-0.975308,0.910611,0.794204,0.189698,0.189759,0.189637,-0.938169,NON_ULCER
-0.242804,-0.067066,-0.09375,-0.068213,0.088997,-0.442783,-0.984823,-0.878527,-0.95942,-0.881359,-0.934837,-0.926283,0.926903,0.814003,0.224396,0.224458,0.224333,-0.806939,ULCER
-0.40118,-0.308551,-0.125,-0.309752,0.146103,-0.441564,-0.985981,-0.766697,-0.964107,-0.850894,-0.940074,-0.927752,0.940118,0.778944,0.199567,0.199629,0.199506,-0.680959,ULCER
0.112825,0.249775,-0.1875,0.249047,0.178314,-0.51808,-0.997408,-0.820661,-0.957017,-0.808287,-0.930531,-0.917575,0.909455,0.769121,0.23798,0.238043,0.237916,-0.770143,ULCER
-0.077017,0.088563,-0.03125,0.087775,0.119432,-0.448506,-0.993761,-0.832933,-0.962623,-0.830548,-0.944758,-0.937643,0.927727,0.759811,0.203851,0.203913,0.203789,-0.808106,ULCER
-0.206492,-0.095141,-0.15625,-0.096493,0.168097,-0.485469,-0.995823,-0.819988,-0.96041,-0.786179,-0.938742,-0.956315,0.910625,0.777334,0.220398,0.220461,0.220335,-0.783433,ULCER
-0.17014,0.02257,0.0625,0.021023,0.074896,-0.40273,-0.996175,-0.923216,-0.941902,-0.777795,-0.906621,-0.937608,0.888107,0.800776,0.287677,0.287743,0.287611,-0.862724,ULCER
-0.272261,-0.159129,-0.15625,-0.160228,0.1525,-0.470801,-0.993584,-0.779663,-0.937966,-0.727686,-0.921188,-0.927215,0.877484,0.876802,0.309361,0.309428,0.309294,-0.870466,ULCER
-0.181981,-0.010549,-0.0625,-0.011818,0.101098,-0.4423,-0.991379,-0.856828,-0.951532,-0.801696,-0.925706,-0.928111,0.911917,0.750028,0.257264,0.257329,0.2572,-0.741524,ULCER
-0.13278,0.028719,0.15625,0.027557,0.102189,-0.394427,-0.993021,-0.941605,-0.952469,-0.774946,-0.923899,-0.9313,0.912843,0.794434,0.243618,0.243682,0.243554,-0.839193,ULCER
-0.254965,-0.048678,0.09375,-0.050009,0.03724,-0.355315,-0.993794,-0.956084,-0.949737,-0.719339,-0.914483,-0.919689,0.911125,0.796006,0.254584,0.254649,0.25452,-0.916617,ULCER
-0.201884,0.003275,0.25,0.002701,0.042204,-0.341676,-0.99526,-0.942056,-0.967059,-0.847391,-0.929011,-0.932447,0.941977,0.680645,0.166523,0.166583,0.166463,-0.91867,ULCER
-0.161362,0.040217,-0.09375,0.039378,0.077842,-0.436305,-0.992534,-0.813961,-0.935252,-0.728341,-0.915368,-0.912844,0.877773,0.748757,0.315278,0.315346,0.315211,-0.896345,ULCER
-0.225921,-0.050325,0.03125,-0.051591,0.081292,-0.404869,-0.994889,-0.90044,-0.942022,-0.77167,-0.906023,-0.9146,0.892693,0.830817,0.288479,0.288545,0.288413,-0.840927,ULCER
-0.285876,-0.123166,-0.03125,-0.123533,0.078538,-0.406057,-0.981569,-0.579118,-0.931707,-0.834572,-0.927454,-0.86217,0.902566,0.743464,0.323228,0.323296,0.32316,-0.734168,ULCER
-0.052798,0.030744,-0.3125,0.029921,0.234726,-0.566552,-0.997332,-0.842664,-0.970779,-0.842169,-0.945849,-0.95868,0.93182,0.763362,0.167725,0.167785,0.167665,-0.825193,ULCER
-0.046493,0.118054,-0.03125,0.116565,0.126426,-0.454642,-0.997694,-0.901554,-0.971576,-0.798558,-0.945989,-0.969682,0.929027,0.707757,0.14916,0.149219,0.149101,-0.847952,ULCER
-0.201513,-0.043448,0.125,-0.044168,0.095025,-0.388931,-0.996436,-0.950847,-0.950279,-0.678224,-0.915762,-0.948251,0.89386,0.816659,0.253686,0.25375,0.253621,-0.900333,ULCER
-0.064791,0.01464,-0.3125,0.013713,0.234008,-0.558473,-0.998021,-0.812604,-0.960653,-0.838786,-0.941158,-0.959038,0.901167,0.800599,0.225387,0.225449,0.225324,-0.852297,ULCER
-0.271915,-0.175949,-0.1875,-0.176713,0.176696,-0.493824,-0.986435,-0.769602,-0.954319,-0.778759,-0.931012,-0.942696,0.902903,0.682311,0.250973,0.251037,0.250909,-0.789895,ULCER
-0.115604,0.030155,-0.09375,0.028397,0.134301,-0.459221,-0.989633,-0.744039,-0.954485,-0.840905,-0.944441,-0.934095,0.918651,0.753906,0.244547,0.244611,0.244483,-0.81253,ULCER
-0.231941,-0.019047,0.0625,-0.020009,0.036772,-0.367847,-0.995624,-0.944941,-0.952842,-0.731901,-0.929702,-0.942947,0.913003,0.803794,0.243618,0.243682,0.243554,-0.844317,ULCER
-0.371339,-0.23839,0.125,-0.239017,0.080101,-0.349809,-0.987081,-0.868059,-0.940969,-0.774288,-0.912531,-0.887579,0.900195,0.753415,0.288479,0.288545,0.288413,-0.897481,ULCER
0.030713,0.123451,-0.28125,0.123182,0.223281,-0.554326,-0.995551,-0.826469,-0.956523,-0.810509,-0.93694,-0.932805,0.911163,0.778885,0.244547,0.244611,0.244483,-0.797052,ULCER
0.062449,0.152392,-0.25,0.151408,0.22247,-0.547242,-0.995721,-0.803591,-0.950675,-0.770514,-0.930116,-0.938109,0.90191,0.817463,0.267749,0.267814,0.267684,-0.803094,ULCER
0.254989,0.324159,-0.3125,0.323694,0.253605,-0.585687,-0.998295,-0.913535,-0.978668,-0.884332,-0.94875,-0.964808,0.947987,0.765791,0.10522,0.105277,0.105164,-0.893903,ULCER
0.030249,0.188982,0.03125,0.187774,0.134485,-0.454732,-0.991557,-0.747846,-0.971989,-0.822773,-0.95177,-0.888367,0.953474,0.657474,0.144008,0.144067,0.14395,-0.87555,ULCER
0.109743,0.227381,-0.1875,0.226094,0.195818,-0.529819,-0.996138,-0.722005,-0.936086,-0.743585,-0.928706,-0.934956,0.876856,0.776103,0.317467,0.317535,0.3174,-0.767388,ULCER
-0.228032,-0.04739,0.125,-0.048386,0.06886,-0.378367,-0.97937,-0.859694,-0.956089,-0.834523,-0.935952,-0.894567,0.936472,0.729803,0.229318,0.229381,0.229255,-0.863848,ULCER
-0.293096,-0.140721,0,-0.141696,0.090114,-0.399212,-0.991153,-0.896987,-0.968729,-0.883148,-0.943771,-0.937715,0.945938,0.741767,0.166523,0.166583,0.166463,-0.718686,ULCER
-0.21317,-0.010229,0.1875,-0.010667,0.042537,-0.342085,-0.993784,-0.906736,-0.963858,-0.790148,-0.940458,-0.901054,0.938384,0.616751,0.185204,0.185265,0.185143,-0.927389,ULCER
0.131191,0.302118,0,0.301699,0.136134,-0.469018,-0.993621,-0.674956,-0.910494,-0.734196,-0.921547,-0.884067,0.859771,0.804325,0.376037,0.376108,0.375967,-0.734071,ULCER
-0.497627,-0.280795,0.53125,-0.280668,-0.086619,-0.127081,-0.994142,-0.9837,-0.952202,-0.55663,-0.890265,-0.971474,0.887263,0.719683,0.229318,0.229381,0.229255,-0.921781,NON_ULCER
-0.515573,-0.304854,0.46875,-0.305621,-0.086933,-0.1364,-0.996277,-0.992282,-0.946706,-0.598032,-0.840845,-0.970757,0.874113,0.681852,0.252784,0.252848,0.25272,-0.947062,NON_ULCER
-0.570477,-0.37784,0.46875,-0.380197,-0.097721,-0.100748,-0.982856,-0.985844,-0.943743,-0.557188,-0.880032,-0.959289,0.882308,0.60268,0.264295,0.26436,0.26423,-0.928662,NON_ULCER
-0.561033,-0.37754,0.4375,-0.378945,-0.080024,-0.119313,-0.99138,-0.977944,-0.887128,-0.433109,-0.799844,-0.941514,0.786486,0.648567,0.403428,0.4035,0.403356,-0.266295,NON_ULCER
-0.032745,0.228302,0,0.227648,0.047442,-0.422658,-0.995527,-0.885521,-0.940401,-0.804828,-0.91329,-0.923631,0.885562,0.834076,0.295603,0.29567,0.295537,-0.898455,NON_ULCER
-0.181463,0.030852,0.1875,0.029521,0.048212,-0.370785,-0.994654,-0.958102,-0.957976,-0.771057,-0.913301,-0.945922,0.915831,0.79581,0.21939,0.219453,0.219328,-0.891898,NON_ULCER
-0.29209,-0.096356,0.3125,-0.097979,0.024923,-0.300373,-0.996174,-0.978083,-0.953576,-0.765818,-0.895023,-0.954128,0.905046,0.83349,0.232233,0.232297,0.23217,-0.975826,NON_ULCER
-0.381507,-0.217012,0.40625,-0.218777,0.022715,-0.244442,-0.992854,-0.964071,-0.961203,-0.82415,-0.923562,-0.950007,0.925724,0.824131,0.193024,0.193085,0.192963,-0.890781,NON_ULCER
-0.529639,-0.343214,0.46875,-0.344836,-0.065586,-0.127876,-0.99746,-0.992678,-0.950313,-0.662444,-0.819382,-0.969359,0.884801,0.703335,0.238927,0.23899,0.238863,-0.976065,NON_ULCER
-0.522565,-0.322131,0.46875,-0.322967,-0.07936,-0.130946,-0.997058,-0.996648,-0.947201,-0.640205,-0.771376,-0.974591,0.878265,0.573962,0.250973,0.251037,0.250909,-0.984464,NON_ULCER
-0.600082,-0.388724,0.5,-0.391477,-0.139328,-0.047733,-0.983909,-0.99173,-0.950354,-0.546442,-0.880514,-0.97133,0.885663,0.714492,0.23703,0.237093,0.236966,-0.951172,NON_ULCER
-0.649657,-0.435655,0.5,-0.437814,-0.181127,-0.002583,-0.975981,-0.990233,-0.95469,-0.740976,-0.891993,-0.962013,0.913386,0.673846,0.21939,0.219453,0.219328,-0.951814,NON_ULCER
-0.643634,-0.433735,0.4375,-0.43477,-0.176117,-0.030551,-0.951737,-0.983982,-0.907892,-0.460937,-0.84921,-0.930512,0.84608,0.662684,0.362592,0.362662,0.362522,-0.420811,NON_ULCER
-0.169344,0.135316,-0.03125,0.134455,-0.015682,-0.387059,-0.994537,-0.906655,-0.957425,-0.849037,-0.929455,-0.941872,0.899457,0.689953,0.229318,0.229381,0.229255,-0.885613,NON_ULCER
-0.235798,0.033731,0.09375,0.032683,-0.009788,-0.356722,-0.997453,-0.960552,-0.964084,-0.869798,-0.921163,-0.946603,0.927136,0.717879,0.19081,0.190871,0.190749,-0.903353,NON_ULCER
-0.31274,-0.111591,0.1875,-0.113421,0.022288,-0.326245,-0.997854,-0.984092,-0.95405,-0.762248,-0.892379,-0.962084,0.899062,0.753893,0.23512,0.235184,0.235057,-0.915972,NON_ULCER
-0.286094,-0.08244,0.34375,-0.083316,0.020236,-0.304621,-0.990222,-0.97183,-0.961268,-0.866747,-0.909712,-0.950473,0.934766,0.668121,0.197402,0.197463,0.197341,-0.900985,NON_ULCER
-0.344537,-0.167122,0.25,-0.168767,0.029352,-0.291171,-0.996105,-0.983165,-0.963081,-0.832606,-0.897673,-0.95764,0.929097,0.689137,0.187459,0.18752,0.187398,-0.962063,NON_ULCER
-0.444388,-0.294819,0.40625,-0.295796,0.015232,-0.20708,-0.987505,-0.983447,-0.957002,-0.720126,-0.896909,-0.947821,0.91875,0.736063,0.212239,0.212301,0.212177,-0.896664,NON_ULCER
-0.431779,-0.248404,0.4375,-0.248811,-0.022167,-0.195301,-0.980819,-0.919632,-0.948301,-0.700798,-0.879247,-0.949613,0.901978,0.768603,0.248236,0.247029,0.248172,-0.942699,NON_ULCER
-0.53999,-0.350541,0.46875,-0.353049,-0.074554,-0.120176,-0.997672,-0.994971,-0.951237,-0.720771,-0.823587,-0.968069,0.884576,0.708956,0.23512,0.235184,0.235057,-0.967122,NON_ULCER
-0.52008,-0.351386,0.46875,-0.352365,-0.039258,-0.136053,-0.996853,-0.995801,-0.951696,-0.645136,-0.829155,-0.970972,0.883472,0.647874,0.233199,0.233262,0.233136,-0.965721,NON_ULCER
-0.380228,-0.211973,0.53125,-0.213022,0.015043,-0.205536,-0.993132,-0.980509,-0.94943,-0.73038,-0.864069,-0.946818,0.900336,0.697666,0.240812,0.240876,0.240748,-0.952228,NON_ULCER
-0.39429,-0.181085,0.5,-0.18276,-0.034353,-0.202043,-0.993124,-0.99339,-0.947696,-0.656613,-0.858628,-0.966815,0.888586,0.638172,0.249151,0.249215,0.249087,-0.942146,NON_ULCER
-0.483654,-0.266445,0.53125,-0.266559,-0.079115,-0.131974,-0.995746,-0.992782,-0.933608,-0.535559,-0.813616,-0.962837,0.856023,0.675209,0.294035,0.294101,0.292878,-0.963983,NON_ULCER
-0.43888,-0.219347,0.53125,-0.22021,-0.060566,-0.165116,-0.996991,-0.995069,-0.950581,-0.658779,-0.86601,-0.968678,0.888153,0.525532,0.236077,0.23614,0.236013,-0.959315,NON_ULCER
-0.484056,-0.260893,0.46875,-0.262366,-0.082961,-0.15689,-0.994816,-0.98957,-0.897195,-0.524717,-0.775986,-0.946853,0.810731,0.544916,0.383707,0.383778,0.383636,-0.203896,NON_ULCER
-0.035531,0.219945,0.09375,0.219264,0.046762,-0.408075,-0.994203,-0.875348,-0.931284,-0.840215,-0.913019,-0.884461,0.890416,0.795231,0.321081,0.321148,0.321013,-0.870273,NON_ULCER
-0.255464,-0.039805,0.21875,-0.040985,0.015819,-0.308952,-0.984602,-0.938641,-0.958847,-0.739919,-0.935929,-0.94714,0.924698,0.747658,0.209121,0.209183,0.209059,-0.925211,NON_ULCER
-0.249614,-0.048715,0.28125,-0.049199,0.028747,-0.312475,-0.990157,-0.855317,-0.95949,-0.803996,-0.918915,-0.958931,0.913721,0.774283,0.20597,0.206032,0.205908,-0.900615,NON_ULCER
-0.294297,-0.124897,0.34375,-0.125979,0.039464,-0.293079,-0.973556,-0.842676,-0.949821,-0.79854,-0.940779,-0.912056,0.91703,0.763819,0.247318,0.247382,0.247254,-0.738846,NON_ULCER
-0.628918,-0.421433,0.3125,-0.422242,-0.155216,-0.11236,-0.978931,-0.982169,-0.961696,-0.693877,-0.887763,-0.956565,0.920396,0.471024,0.194124,0.194186,0.194063,-0.850508,ULCER
-0.572827,-0.347454,0.375,-0.348134,-0.134598,-0.131374,-0.979805,-0.975521,-0.948203,-0.681915,-0.894089,-0.941406,0.908174,0.707484,0.25188,0.251944,0.251816,-0.867397,ULCER
-0.442792,-0.220586,0.34375,-0.221531,-0.068622,-0.211569,-0.965391,-0.725614,-0.930747,-0.665689,-0.909425,-0.907683,0.888794,0.736411,0.310852,0.310919,0.310784,-0.760242,ULCER
-0.575859,-0.379426,0.40625,-0.380836,-0.109034,-0.114058,-0.963627,-0.957805,-0.929914,-0.773436,-0.904378,-0.874821,0.907474,0.784194,0.310107,0.310175,0.31004,-0.898015,ULCER
-0.504758,-0.260132,0.34375,-0.261055,-0.130815,-0.162424,-0.950492,-0.800872,-0.955782,-0.567959,-0.939955,-0.927788,0.923181,0.738789,0.221402,0.221465,0.22134,-0.778576,ULCER
-0.168151,0.1282,-0.25,0.127568,0.007332,-0.436181,-0.995253,-0.881702,-0.928161,-0.822035,-0.869859,-0.863819,0.878297,0.660232,0.341217,0.341285,0.341148,-0.831242,ULCER
-0.565218,-0.362267,0.3125,-0.363392,-0.123136,-0.13666,-0.932105,-0.871124,-0.954235,-0.571567,-0.930963,-0.947749,0.909362,0.756055,0.229318,0.229381,0.229255,-0.868614,ULCER
-0.223898,0.078599,-0.21875,0.077343,-0.011438,-0.423191,-0.997935,-0.971549,-0.953533,-0.84162,-0.875255,-0.947642,0.909862,0.70401,0.254584,0.254649,0.25452,-0.961513,ULCER
-0.600137,-0.396131,0.375,-0.397591,-0.133759,-0.105659,-0.961979,-0.977748,-0.950726,-0.671025,-0.877377,-0.950688,0.905931,0.631309,0.24175,0.241814,0.241687,-0.915794,ULCER
-0.28784,0.019982,-0.125,0.019395,-0.045686,-0.379389,-0.995004,-0.907975,-0.945761,-0.823153,-0.901491,-0.896108,0.894057,0.74744,0.280359,0.280425,0.280293,-0.890899,ULCER
-0.593726,-0.400728,0.34375,-0.402557,-0.112386,-0.123624,-0.983836,-0.979889,-0.955187,-0.65921,-0.887675,-0.943055,0.919988,0.565535,0.22202,0.223464,0.223338,-0.895037,ULCER
-0.476295,-0.264091,0.3125,-0.265347,-0.066585,-0.208047,-0.972217,-0.907981,-0.942533,-0.624591,-0.92381,-0.919796,0.899253,0.649922,0.274541,0.274606,0.274475,-0.895411,ULCER
-0.494055,-0.250631,0.40625,-0.251352,-0.120121,-0.159018,-0.949269,-0.82486,-0.954936,-0.698869,-0.940426,-0.911661,0.930156,0.703384,0.223401,0.223464,0.223338,-0.834589,ULCER
-0.63868,-0.388317,0.3125,-0.389813,-0.222855,-0.091806,-0.926706,-0.873619,-0.955097,-0.771088,-0.936978,-0.853247,0.937977,0.726777,0.226374,0.226437,0.226311,-0.851164,ULCER
-0.179439,0.12467,-0.3125,0.124242,-0.002123,-0.434897,-0.98764,-0.901969,-0.961002,-0.864545,-0.928253,-0.884138,0.930708,0.646004,0.220398,0.220461,0.220335,-0.846071,ULCER
-0.668031,-0.489807,0.28125,-0.490826,-0.15148,-0.092008,-0.968585,-0.961546,-0.959449,-0.790232,-0.915368,-0.943126,0.915499,0.43252,0.207024,0.207086,0.206962,-0.906507,ULCER
-0.661721,-0.419788,0.34375,-0.421165,-0.224631,-0.072576,-0.952986,-0.903985,-0.96074,-0.826666,-0.926026,-0.865969,0.942913,0.719621,0.198487,0.198548,0.198425,-0.856666,ULCER
-0.345521,-0.133557,0.03125,-0.134728,0.004411,-0.336498,-0.979255,-0.903336,-0.942658,-0.652346,-0.92598,-0.914421,0.892268,0.632542,0.283634,0.283699,0.283568,-0.835246,ULCER
-0.126246,0.188907,-0.21875,0.187149,0.005771,-0.443549,-0.998838,-0.994761,-0.957097,-0.703443,-0.849713,-0.977458,0.885109,0.626689,0.239871,0.239935,0.238501,-0.929592,NON_ULCER
-0.008502,0.288762,-0.25,0.287491,0.043707,-0.467226,-0.999785,-0.997434,-0.956805,-0.657115,-0.788766,-0.976419,0.87935,0.567996,0.24175,0.241814,0.241687,-0.941892,NON_ULCER
-0.006911,0.314206,-0.28125,0.312964,0.03028,-0.472759,-0.999427,-0.993977,-0.948587,-0.77757,-0.777288,-0.965095,0.880652,0.749767,0.278708,0.278774,0.278643,-0.958822,NON_ULCER
-0.134587,0.165416,0.03125,0.164188,0.000796,-0.401158,-0.994213,-0.983761,-0.965081,-0.869188,-0.908841,-0.947499,0.925443,0.352343,0.19081,0.190871,0.190749,-0.897601,NON_ULCER
0.197869,0.456794,-0.125,0.456445,0.087117,-0.474296,-0.997633,-0.960834,-0.955237,-0.851667,-0.913109,-0.953806,0.893134,0.770687,0.243618,0.243682,0.243554,-0.876965,NON_ULCER
0.312976,0.563065,-0.21875,0.562894,0.10803,-0.501849,-0.998696,-0.965749,-0.95562,-0.813657,-0.908809,-0.963195,0.886851,0.702908,0.245474,0.245538,0.24541,-0.915815,NON_ULCER
0.325349,0.56328,-0.1875,0.562764,0.116008,-0.501972,-0.999167,-0.983333,-0.960293,-0.780439,-0.912223,-0.968248,0.890371,0.612873,0.222403,0.222466,0.222341,-0.920744,NON_ULCER
0.190628,0.455343,-0.1875,0.454913,0.085102,-0.479535,-0.998339,-0.979622,-0.910897,-0.64322,-0.835922,-0.950581,0.794885,0.670293,0.381954,0.382025,0.381071,0.02727,NON_ULCER
-0.130561,0.196509,-0.09375,0.195639,-0.015563,-0.403445,-0.999428,-0.997464,-0.956007,-0.663083,-0.772922,-0.983192,0.870878,0.554865,0.23798,0.238043,0.237916,-0.966004,NON_ULCER
-0.173232,0.067178,0.15625,0.066472,0.027732,-0.368814,-0.996706,-0.978395,-0.959004,-0.851031,-0.917513,-0.963697,0.91862,0.428625,0.215325,0.215387,0.215263,-0.87101,NON_ULCER
-0.04422,0.25029,-0.0625,0.249327,0.024442,-0.42055,-0.998128,-0.983528,-0.95728,-0.814374,-0.901311,-0.960866,0.892335,0.706663,0.231265,0.231328,0.231202,-0.910445,NON_ULCER
